Location,Period,Indicator,Dim1,First Tooltip
Azerbaijan,2004,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,47.23 [41.16-53.43]
Azerbaijan,2004,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,51.15 [44.45-58.03]
Azerbaijan,2004,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,43.1 [37.41-49.02]
Azerbaijan,2003,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,50.31 [44.24-56.63]
Azerbaijan,2003,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,54.45 [47.71-61.4]
Azerbaijan,2003,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,45.95 [40.26-51.98]
Azerbaijan,2002,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,53.74 [47.6-60.03]
Azerbaijan,2002,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,58.01 [51.26-65.1]
Azerbaijan,2002,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,49.13 [43.33-55.33]
Azerbaijan,2001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,57.34 [51.34-63.74]
Azerbaijan,2001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,61.91 [55.22-69.11]
Azerbaijan,2001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,52.54 [46.74-58.88]
Azerbaijan,2000,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,61.06 [55.11-67.66]
Azerbaijan,2000,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,65.86 [59.23-73.37]
Azerbaijan,2000,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,56.03 [50.31-62.5]
Azerbaijan,1999,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,64.79 [58.9-71.43]
Azerbaijan,1999,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,69.81 [63.07-77.34]
Azerbaijan,1999,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,59.52 [53.76-66.01]
Azerbaijan,1998,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,68.21 [62.21-74.94]
Azerbaijan,1998,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,73.44 [66.6-81.07]
Azerbaijan,1998,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,62.69 [56.79-69.42]
Azerbaijan,1997,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,71.16 [65.03-77.99]
Azerbaijan,1997,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,76.53 [69.53-84.27]
Azerbaijan,1997,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,65.46 [59.41-72.27]
Azerbaijan,1996,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,73.44 [67.31-80.3]
Azerbaijan,1996,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,78.97 [71.91-86.67]
Azerbaijan,1996,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,67.64 [61.56-74.39]
Azerbaijan,1995,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,75.03 [68.93-81.81]
Azerbaijan,1995,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,80.64 [73.66-88.35]
Azerbaijan,1995,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,69.11 [63.04-75.87]
Azerbaijan,1994,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,75.92 [69.84-82.56]
Azerbaijan,1994,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,81.6 [74.66-89.19]
Azerbaijan,1994,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,69.99 [63.88-76.53]
Azerbaijan,1993,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,76.26 [70.16-82.79]
Azerbaijan,1993,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,81.95 [75.01-89.55]
Azerbaijan,1993,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,70.24 [64.13-76.84]
Azerbaijan,1992,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,76.18 [69.94-82.97]
Azerbaijan,1992,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,81.9 [74.78-89.63]
Azerbaijan,1992,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,70.13 [63.97-76.86]
Azerbaijan,1991,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,75.94 [69.64-82.78]
Azerbaijan,1991,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,81.66 [74.46-89.33]
Azerbaijan,1991,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,69.87 [63.63-76.67]
Azerbaijan,1990,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,75.82 [69.48-82.73]
Azerbaijan,1990,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,81.55 [74.4-89.35]
Azerbaijan,1990,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,69.72 [63.39-76.51]
Azerbaijan,1989,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,76.08 [69.72-83]
Azerbaijan,1989,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,81.87 [74.68-89.68]
Azerbaijan,1989,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,69.9 [63.54-76.79]
Azerbaijan,1988,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,76.77 [70.18-83.86]
Azerbaijan,1988,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,82.61 [75.25-90.6]
Azerbaijan,1988,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,70.56 [64.05-77.66]
Azerbaijan,1987,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,77.8 [70.79-85.35]
Azerbaijan,1987,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,83.64 [75.77-92.03]
Azerbaijan,1987,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,71.57 [64.73-79]
Azerbaijan,1986,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,79.02 [71.55-87.12]
Azerbaijan,1986,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,84.85 [76.43-93.99]
Azerbaijan,1986,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,72.82 [65.58-80.76]
Azerbaijan,1985,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,80.44 [72.52-89.48]
Azerbaijan,1985,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,86.38 [77.34-96.35]
Azerbaijan,1985,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,74.2 [66.6-82.97]
Azerbaijan,1984,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,82.08 [73.32-92.09]
Azerbaijan,1984,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,88.06 [78.27-98.97]
Azerbaijan,1984,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,75.89 [67.48-85.57]
Azerbaijan,1983,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,83.85 [73.83-95.47]
Azerbaijan,1983,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,89.77 [78.67-102.5]
Azerbaijan,1983,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,77.64 [68.03-88.82]
Azerbaijan,1982,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,85.67 [73.65-100.4]
Azerbaijan,1982,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,91.67 [78.57-107.5]
Azerbaijan,1982,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,79.28 [67.79-93.53]
Bahamas,2019,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,10.86 [8.45-13.81]
Bahamas,2019,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,11.59 [9-14.84]
Bahamas,2019,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,10.07 [7.83-12.86]
Bahamas,2018,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,11.15 [8.99-13.74]
Bahamas,2018,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,11.9 [9.59-14.74]
Bahamas,2018,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,10.33 [8.32-12.8]
Bahamas,2017,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,11.43 [9.54-13.68]
Bahamas,2017,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,12.21 [10.17-14.64]
Bahamas,2017,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,10.61 [8.81-12.75]
Bahamas,2016,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,11.73 [10.08-13.61]
Bahamas,2016,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,12.52 [10.74-14.58]
Bahamas,2016,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,10.87 [9.3-12.67]
Bahamas,2015,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,12 [10.62-13.53]
Bahamas,2015,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,12.81 [11.27-14.53]
Bahamas,2015,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,11.14 [9.79-12.64]
Bahamas,2014,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,12.26 [11.1-13.52]
Bahamas,2014,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,13.08 [11.8-14.51]
Bahamas,2014,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,11.38 [10.24-12.65]
Bahamas,2013,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,12.51 [11.54-13.59]
Bahamas,2013,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,13.35 [12.25-14.6]
Bahamas,2013,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,11.62 [10.64-12.72]
Bahamas,2012,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,12.77 [11.92-13.72]
Bahamas,2012,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,13.65 [12.64-14.75]
Bahamas,2012,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,11.86 [10.96-12.85]
Bahamas,2011,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,13.06 [12.24-13.95]
Bahamas,2011,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,13.95 [12.95-14.99]
Bahamas,2011,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,12.13 [11.25-13.08]
Bahamas,2010,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,13.35 [12.53-14.23]
Bahamas,2010,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,14.25 [13.26-15.28]
Bahamas,2010,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,12.39 [11.52-13.35]
Bahamas,2009,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,13.63 [12.81-14.51]
Bahamas,2009,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,14.57 [13.57-15.62]
Bahamas,2009,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,12.66 [11.79-13.59]
Bahamas,2008,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,13.91 [13.07-14.79]
Bahamas,2008,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,14.86 [13.85-15.9]
Bahamas,2008,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,12.91 [12.04-13.86]
Bahamas,2007,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,14.16 [13.31-15.03]
Bahamas,2007,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,15.12 [14.1-16.16]
Bahamas,2007,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,13.14 [12.27-14.09]
Bahamas,2006,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,14.34 [13.48-15.22]
Bahamas,2006,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,15.31 [14.28-16.35]
Bahamas,2006,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,13.3 [12.41-14.26]
Bahamas,2005,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,14.41 [13.57-15.29]
Bahamas,2005,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,15.39 [14.38-16.42]
Bahamas,2005,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,13.38 [12.49-14.31]
Bahamas,2004,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,14.4 [13.55-15.28]
Bahamas,2004,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,15.38 [14.38-16.42]
Bahamas,2004,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,13.37 [12.48-14.3]
Bahamas,2003,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,14.3 [13.46-15.17]
Bahamas,2003,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,15.27 [14.28-16.3]
Bahamas,2003,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,13.27 [12.4-14.21]
Bahamas,2002,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,14.14 [13.3-15]
Bahamas,2002,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,15.1 [14.13-16.12]
Bahamas,2002,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,13.13 [12.25-14.03]
Bahamas,2001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,13.99 [13.16-14.86]
Bahamas,2001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,14.95 [13.98-15.97]
Bahamas,2001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,12.98 [12.11-13.89]
Bahamas,2000,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,13.91 [13.08-14.78]
Bahamas,2000,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,14.86 [13.92-15.87]
Bahamas,2000,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,12.89 [12.03-13.81]
Bahamas,1999,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,13.94 [13.12-14.81]
Bahamas,1999,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,14.92 [13.96-15.93]
Bahamas,1999,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,12.91 [12.06-13.84]
Bahamas,1998,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,14.14 [13.33-15.02]
Bahamas,1998,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,15.14 [14.19-16.16]
Bahamas,1998,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,13.1 [12.24-14.02]
Bahamas,1997,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,14.55 [13.74-15.41]
Bahamas,1997,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,15.57 [14.63-16.61]
Bahamas,1997,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,13.46 [12.61-14.39]
Bahamas,1996,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,15.1 [14.29-15.98]
Bahamas,1996,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,16.17 [15.23-17.23]
Bahamas,1996,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,13.98 [13.1-14.9]
Bahamas,1995,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,15.77 [14.95-16.66]
Bahamas,1995,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,16.9 [15.94-17.98]
Bahamas,1995,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,14.58 [13.68-15.52]
Bahamas,1994,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,16.54 [15.68-17.46]
Bahamas,1994,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,17.72 [16.71-18.81]
Bahamas,1994,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,15.28 [14.36-16.26]
Bahamas,1993,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,17.35 [16.46-18.29]
Bahamas,1993,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,18.6 [17.55-19.73]
Bahamas,1993,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,16.03 [15.06-17.04]
Bahamas,1992,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,18.19 [17.28-19.17]
Bahamas,1992,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,19.51 [18.42-20.67]
Bahamas,1992,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,16.82 [15.8-17.85]
Bahamas,1991,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,19.07 [18.12-20.08]
Bahamas,1991,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,20.45 [19.3-21.67]
Bahamas,1991,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,17.62 [16.59-18.71]
Bahamas,1990,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,19.98 [19.02-21.02]
Bahamas,1990,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,21.42 [20.23-22.66]
Bahamas,1990,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,18.47 [17.42-19.59]
Bahamas,1989,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,20.9 [19.91-21.96]
Bahamas,1989,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,22.39 [21.19-23.66]
Bahamas,1989,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,19.34 [18.25-20.49]
Bahamas,1988,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,21.79 [20.76-22.86]
Bahamas,1988,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,23.31 [22.1-24.61]
Bahamas,1988,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,20.21 [19.05-21.35]
Bahamas,1987,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,22.58 [21.54-23.67]
Bahamas,1987,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,24.12 [22.87-25.44]
Bahamas,1987,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,20.96 [19.82-22.14]
Bahamas,1986,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,23.22 [22.16-24.33]
Bahamas,1986,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,24.78 [23.51-26.15]
Bahamas,1986,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,21.58 [20.39-22.79]
Bahamas,1985,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,23.64 [22.57-24.75]
Bahamas,1985,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,25.19 [23.89-26.59]
Bahamas,1985,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,22 [20.8-23.23]
Bahamas,1984,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,23.89 [22.79-25.05]
Bahamas,1984,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,25.44 [24.12-26.87]
Bahamas,1984,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,22.25 [21.02-23.51]
Bahamas,1983,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,24.11 [22.96-25.3]
Bahamas,1983,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,25.67 [24.31-27.13]
Bahamas,1983,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,22.45 [21.19-23.77]
Bahamas,1982,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,24.35 [23.18-25.56]
Bahamas,1982,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,25.92 [24.53-27.41]
Bahamas,1982,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,22.7 [21.41-24.02]
Bahamas,1981,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,24.65 [23.43-25.94]
Bahamas,1981,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,26.22 [24.78-27.79]
Bahamas,1981,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,22.98 [21.66-24.36]
Bahamas,1980,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,25 [23.73-26.34]
Bahamas,1980,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,26.6 [25.09-28.22]
Bahamas,1980,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,23.31 [21.94-24.73]
Bahamas,1979,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,25.39 [24.06-26.78]
Bahamas,1979,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,27.02 [25.44-28.69]
Bahamas,1979,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,23.65 [22.22-25.17]
Bahamas,1978,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,25.8 [24.4-27.25]
Bahamas,1978,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,27.45 [25.8-29.15]
Bahamas,1978,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,24.05 [22.56-25.61]
Bahamas,1977,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,26.16 [24.73-27.63]
Bahamas,1977,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,27.84 [26.16-29.58]
Bahamas,1977,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,24.39 [22.87-25.97]
Bahamas,1976,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,26.47 [24.99-27.96]
Bahamas,1976,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,28.16 [26.42-29.88]
Bahamas,1976,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,24.69 [23.14-26.3]
Bahamas,1975,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,26.67 [25.18-28.16]
Bahamas,1975,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,28.34 [26.56-30.09]
Bahamas,1975,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,24.91 [23.36-26.52]
Bahamas,1974,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,26.74 [25.23-28.24]
Bahamas,1974,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,28.41 [26.59-30.22]
Bahamas,1974,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,24.97 [23.4-26.66]
Bahamas,1973,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,26.65 [25.12-28.23]
Bahamas,1973,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,28.3 [26.49-30.24]
Bahamas,1973,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,24.89 [23.26-26.62]
Bahamas,1972,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,26.41 [24.8-28.14]
Bahamas,1972,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,28.09 [26.2-30.13]
Bahamas,1972,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,24.64 [22.96-26.44]
Bahamas,1971,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,26.09 [24.25-28.01]
Bahamas,1971,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,27.75 [25.64-30.04]
Bahamas,1971,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,24.3 [22.46-26.28]
Bahamas,1970,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,25.68 [23.53-27.98]
Bahamas,1970,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,27.36 [24.95-29.98]
Bahamas,1970,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,23.93 [21.77-26.24]
Bahamas,1969,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,25.29 [22.65-28.1]
Bahamas,1969,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,26.95 [24.01-30.09]
Bahamas,1969,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,23.52 [20.92-26.3]
Bahamas,1968,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,24.83 [21.62-28.39]
Bahamas,1968,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,26.5 [22.95-30.45]
Bahamas,1968,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,23.08 [20-26.51]
Bahrain,2019,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,5.9 [4.66-7.53]
Bahrain,2019,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,6.08 [4.79-7.78]
Bahrain,2019,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,5.72 [4.49-7.31]
Bahrain,2018,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,6.06 [4.96-7.44]
Bahrain,2018,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,6.24 [5.09-7.68]
Bahrain,2018,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,5.87 [4.78-7.25]
Bahrain,2017,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,6.22 [5.27-7.35]
Bahrain,2017,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,6.39 [5.4-7.59]
Bahrain,2017,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,6.01 [5.09-7.17]
Bahrain,2016,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,6.35 [5.57-7.27]
Bahrain,2016,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,6.54 [5.71-7.51]
Bahrain,2016,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,6.16 [5.37-7.09]
Bahrain,2015,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,6.48 [5.83-7.19]
Bahrain,2015,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,6.65 [5.96-7.44]
Bahrain,2015,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,6.28 [5.62-7.02]
Bahrain,2014,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Both sexes,6.57 [6.06-7.13]
Bahrain,2014,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Male,6.79 [6.22-7.41]
Bahrain,2014,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),Female,6.35 [5.8-6.94]
