Location,Period,Indicator,Dim1,First Tooltip
Ecuador,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,7.63
Ecuador,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.38
Ecuador,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,6.16
Ecuador,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,9.44
Ecuador,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.94
Ecuador,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.81
Ecuador,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.88
Ecuador,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.77
Ecuador,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.96
Ecuador,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,9.11
Ecuador,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.84
Egypt,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.36
Egypt,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.62
Egypt,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.097
Egypt,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.4
Egypt,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.69
Egypt,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.11
Egypt,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.36
Egypt,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.63
Egypt,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.1
Egypt,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.29
Egypt,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.49
Egypt,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.079
Egypt,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.25
Egypt,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.43
Egypt,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.069
El Salvador,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.89
El Salvador,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.57
El Salvador,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.67
El Salvador,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.59
El Salvador,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.05
El Salvador,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.54
El Salvador,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.31
El Salvador,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,5.56
El Salvador,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.42
El Salvador,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.8
El Salvador,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.37
El Salvador,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.61
El Salvador,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.86
El Salvador,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.44
El Salvador,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.62
Equatorial Guinea,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,7.23
Equatorial Guinea,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,10.07
Equatorial Guinea,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.27
Equatorial Guinea,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.08
Equatorial Guinea,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,12.67
Equatorial Guinea,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.16
Equatorial Guinea,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.2
Equatorial Guinea,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,12.93
Equatorial Guinea,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.33
Equatorial Guinea,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,8.91
Equatorial Guinea,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,12.81
Equatorial Guinea,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.22
Equatorial Guinea,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,7.45
Equatorial Guinea,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,11.1
Equatorial Guinea,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.32
Eritrea,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.44
Eritrea,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,2.39
Eritrea,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.5
Eritrea,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.42
Eritrea,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,2.37
Eritrea,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.5
Eritrea,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.38
Eritrea,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,2.29
Eritrea,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.49
Eritrea,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.08
Eritrea,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.44
Eritrea,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.74
Eritrea,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.57
Eritrea,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,2.61
Eritrea,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.55
Estonia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.23
Estonia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,14.96
Estonia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.35
Estonia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,12.39
Estonia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,20.08
Estonia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.87
Estonia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,12.39
Estonia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,20.12
Estonia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.89
Estonia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,15.65
Estonia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,25.31
Estonia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,7.55
Estonia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.57
Estonia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,15.8
Estonia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.35
Eswatini,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.04
Eswatini,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,17.02
Eswatini,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.76
Eswatini,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.84
Eswatini,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,16.67
Eswatini,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.69
Eswatini,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,6.82
Eswatini,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,11.58
Eswatini,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.55
Eswatini,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,6.71
Eswatini,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,11.42
Eswatini,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.52
Eswatini,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,7.46
Eswatini,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,12.79
Eswatini,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.82
Ethiopia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.36
Ethiopia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.91
Ethiopia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.83
Ethiopia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.19
Ethiopia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.64
Ethiopia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.77
Ethiopia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.5
Ethiopia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4.16
Ethiopia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.88
Ethiopia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.05
Ethiopia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.41
Ethiopia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.72
Ethiopia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.76
Ethiopia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,2.93
Ethiopia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.62
Fiji,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.32
Fiji,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,5.49
Fiji,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.11
Fiji,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.33
Fiji,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,5.5
Fiji,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.12
Fiji,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3
Fiji,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4.92
Fiji,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.01
Fiji,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.78
Fiji,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4.56
Fiji,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.95
Fiji,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.24
Fiji,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,5.31
Fiji,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.12
Finland,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.78
Finland,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,16.77
Finland,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.05
Finland,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,11.18
Finland,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,17.39
Finland,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.25
Finland,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,12.59
Finland,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,19.53
Finland,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,6.01
Finland,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,13.11
Finland,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,20.36
Finland,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,6.28
Finland,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,11.69
Finland,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,18.31
Finland,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.49
France,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,12.33
France,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,19.18
France,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.83
France,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,12.64
France,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,19.66
France,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.97
France,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,12.4
France,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,19.31
France,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.86
France,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,13.09
France,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,20.32
France,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,6.26
France,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,14.08
France,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,21.79
France,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,6.8
Gabon,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,8.74
Gabon,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,13.17
Gabon,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.97
Gabon,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.57
Gabon,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,14.4
Gabon,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.37
Gabon,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.89
Gabon,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,15.02
Gabon,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.48
Gabon,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.36
Gabon,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,14.45
Gabon,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.3
Gabon,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.59
Gabon,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,16.42
Gabon,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.95
Gambia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.55
Gambia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.07
Gambia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.16
Gambia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.67
Gambia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.26
Gambia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.2
Gambia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.81
Gambia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.5
Gambia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.25
Gambia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,4.27
Gambia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,7.26
Gambia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.41
Gambia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,4.14
Gambia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,7.01
Gambia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.37
Georgia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,8.25
Georgia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,13.58
Georgia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.59
Georgia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.61
Georgia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,15.81
Georgia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.2
Georgia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.67
Georgia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,15.92
Georgia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.28
Georgia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,6.39
Georgia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,10.58
Georgia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.8
Georgia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,4.41
Georgia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,7.33
Georgia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.9
Germany,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,12.91
Germany,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,19.9
Germany,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,6.21
Germany,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,13.06
Germany,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,20.13
Germany,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,6.3
Germany,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,12.64
Germany,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,19.61
Germany,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,6.03
Germany,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,13.28
Germany,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,20.64
Germany,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,6.36
Germany,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,14.16
Germany,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,22.01
Germany,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,6.84
Ghana,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.75
Ghana,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4.4
Ghana,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.17
Ghana,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.12
Ghana,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4.99
Ghana,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.33
Ghana,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,4.26
Ghana,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.86
Ghana,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.8
Ghana,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.77
Ghana,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.04
Ghana,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.58
Ghana,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.3
Ghana,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.42
Ghana,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.19
Greece,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.18
Greece,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,16.17
Greece,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.46
Greece,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.49
Greece,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,16.64
Greece,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.61
Greece,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.67
Greece,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,15.19
Greece,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.38
Greece,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.73
Greece,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,16.69
Greece,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.94
Greece,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.18
Greece,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,15.92
Greece,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.59
Grenada,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.48
Grenada,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,15.07
Grenada,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.92
Grenada,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.07
Grenada,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,14.44
Grenada,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.76
Grenada,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,8.31
Grenada,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,13.24
Grenada,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.47
Grenada,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,8.76
Grenada,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,13.96
Grenada,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.71
Grenada,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.8
Grenada,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,15.73
Grenada,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.13
Guatemala,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.45
Guatemala,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.97
Guatemala,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.04
Guatemala,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.55
Guatemala,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4.14
Guatemala,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.08
Guatemala,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.51
Guatemala,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,5.7
Guatemala,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.49
Guatemala,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,4.29
Guatemala,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.99
Guatemala,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.82
Guatemala,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,4.4
Guatemala,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,7.17
Guatemala,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.87
Guinea,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.11
Guinea,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.89
Guinea,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.34
Guinea,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.07
Guinea,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.82
Guinea,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.32
Guinea,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.7
Guinea,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.19
Guinea,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.21
Guinea,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.77
Guinea,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.31
Guinea,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.24
Guinea,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.67
Guinea,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.13
Guinea,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.21
Guinea-Bissau,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.38
Guinea-Bissau,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.95
Guinea-Bissau,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.01
Guinea-Bissau,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.05
Guinea-Bissau,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.4
Guinea-Bissau,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.89
Guinea-Bissau,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,4.47
Guinea-Bissau,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,7.46
Guinea-Bissau,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.69
Guinea-Bissau,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.31
Guinea-Bissau,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.87
Guinea-Bissau,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.02
Guinea-Bissau,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,4.15
Guinea-Bissau,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.9
Guinea-Bissau,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.59
Guyana,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,6.89
Guyana,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,11.02
Guyana,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.73
