Location,Period,Indicator,Dim1,First Tooltip
Côte d’Ivoire,2000,Life expectancy at birth (years),Male,48.94
Côte d’Ivoire,2000,Life expectancy at birth (years),Female,52.31
Croatia,2019,Life expectancy at birth (years),Both sexes,78.64
Croatia,2019,Life expectancy at birth (years),Male,75.54
Croatia,2019,Life expectancy at birth (years),Female,81.6
Croatia,2015,Life expectancy at birth (years),Both sexes,77.58
Croatia,2015,Life expectancy at birth (years),Male,74.3
Croatia,2015,Life expectancy at birth (years),Female,80.73
Croatia,2010,Life expectancy at birth (years),Both sexes,76.72
Croatia,2010,Life expectancy at birth (years),Male,73.41
Croatia,2010,Life expectancy at birth (years),Female,79.91
Croatia,2000,Life expectancy at birth (years),Both sexes,74.36
Croatia,2000,Life expectancy at birth (years),Male,70.74
Croatia,2000,Life expectancy at birth (years),Female,77.88
Cuba,2019,Life expectancy at birth (years),Both sexes,77.76
Cuba,2019,Life expectancy at birth (years),Male,75.37
Cuba,2019,Life expectancy at birth (years),Female,80.25
Cuba,2015,Life expectancy at birth (years),Both sexes,77.91
Cuba,2015,Life expectancy at birth (years),Male,75.7
Cuba,2015,Life expectancy at birth (years),Female,80.19
Cuba,2010,Life expectancy at birth (years),Both sexes,77.65
Cuba,2010,Life expectancy at birth (years),Male,75.55
Cuba,2010,Life expectancy at birth (years),Female,79.82
Cuba,2000,Life expectancy at birth (years),Both sexes,76.76
Cuba,2000,Life expectancy at birth (years),Male,74.59
Cuba,2000,Life expectancy at birth (years),Female,79.04
Cyprus,2019,Life expectancy at birth (years),Both sexes,83.14
Cyprus,2019,Life expectancy at birth (years),Male,81.12
Cyprus,2019,Life expectancy at birth (years),Female,85.12
Cyprus,2015,Life expectancy at birth (years),Both sexes,82.01
Cyprus,2015,Life expectancy at birth (years),Male,79.89
Cyprus,2015,Life expectancy at birth (years),Female,84.12
Cyprus,2010,Life expectancy at birth (years),Both sexes,81.02
Cyprus,2010,Life expectancy at birth (years),Male,78.93
Cyprus,2010,Life expectancy at birth (years),Female,83.1
Cyprus,2000,Life expectancy at birth (years),Both sexes,78.75
Cyprus,2000,Life expectancy at birth (years),Male,76.53
Cyprus,2000,Life expectancy at birth (years),Female,80.99
Czechia,2019,Life expectancy at birth (years),Both sexes,79.13
Czechia,2019,Life expectancy at birth (years),Male,76.3
Czechia,2019,Life expectancy at birth (years),Female,81.93
Czechia,2015,Life expectancy at birth (years),Both sexes,78.46
Czechia,2015,Life expectancy at birth (years),Male,75.57
Czechia,2015,Life expectancy at birth (years),Female,81.3
Czechia,2010,Life expectancy at birth (years),Both sexes,77.56
Czechia,2010,Life expectancy at birth (years),Male,74.41
Czechia,2010,Life expectancy at birth (years),Female,80.65
Czechia,2000,Life expectancy at birth (years),Both sexes,74.95
Czechia,2000,Life expectancy at birth (years),Male,71.53
Czechia,2000,Life expectancy at birth (years),Female,78.29
Democratic People's Republic of Korea,2019,Life expectancy at birth (years),Both sexes,72.63
Democratic People's Republic of Korea,2019,Life expectancy at birth (years),Male,69.29
Democratic People's Republic of Korea,2019,Life expectancy at birth (years),Female,75.69
Democratic People's Republic of Korea,2015,Life expectancy at birth (years),Both sexes,71.76
Democratic People's Republic of Korea,2015,Life expectancy at birth (years),Male,68.42
Democratic People's Republic of Korea,2015,Life expectancy at birth (years),Female,74.78
Democratic People's Republic of Korea,2010,Life expectancy at birth (years),Both sexes,70.18
Democratic People's Republic of Korea,2010,Life expectancy at birth (years),Male,66.93
Democratic People's Republic of Korea,2010,Life expectancy at birth (years),Female,73.09
Democratic People's Republic of Korea,2000,Life expectancy at birth (years),Both sexes,63.95
Democratic People's Republic of Korea,2000,Life expectancy at birth (years),Male,60.79
Democratic People's Republic of Korea,2000,Life expectancy at birth (years),Female,66.84
Democratic Republic of the Congo,2019,Life expectancy at birth (years),Both sexes,62.35
Democratic Republic of the Congo,2019,Life expectancy at birth (years),Male,60
Democratic Republic of the Congo,2019,Life expectancy at birth (years),Female,64.82
Democratic Republic of the Congo,2015,Life expectancy at birth (years),Both sexes,60.44
Democratic Republic of the Congo,2015,Life expectancy at birth (years),Male,58.25
Democratic Republic of the Congo,2015,Life expectancy at birth (years),Female,62.73
Democratic Republic of the Congo,2010,Life expectancy at birth (years),Both sexes,57.51
Democratic Republic of the Congo,2010,Life expectancy at birth (years),Male,55.65
Democratic Republic of the Congo,2010,Life expectancy at birth (years),Female,59.42
Democratic Republic of the Congo,2000,Life expectancy at birth (years),Both sexes,52.44
Democratic Republic of the Congo,2000,Life expectancy at birth (years),Male,50.46
Democratic Republic of the Congo,2000,Life expectancy at birth (years),Female,54.49
Denmark,2019,Life expectancy at birth (years),Both sexes,81.32
Denmark,2019,Life expectancy at birth (years),Male,79.59
Denmark,2019,Life expectancy at birth (years),Female,83.02
Denmark,2015,Life expectancy at birth (years),Both sexes,80.59
Denmark,2015,Life expectancy at birth (years),Male,78.8
Denmark,2015,Life expectancy at birth (years),Female,82.35
Denmark,2010,Life expectancy at birth (years),Both sexes,79.17
Denmark,2010,Life expectancy at birth (years),Male,77.2
Denmark,2010,Life expectancy at birth (years),Female,81.1
Denmark,2000,Life expectancy at birth (years),Both sexes,76.93
Denmark,2000,Life expectancy at birth (years),Male,74.66
Denmark,2000,Life expectancy at birth (years),Female,79.13
Djibouti,2019,Life expectancy at birth (years),Both sexes,65.81
Djibouti,2019,Life expectancy at birth (years),Male,64.1
Djibouti,2019,Life expectancy at birth (years),Female,67.78
Djibouti,2015,Life expectancy at birth (years),Both sexes,64.64
Djibouti,2015,Life expectancy at birth (years),Male,62.84
Djibouti,2015,Life expectancy at birth (years),Female,66.62
Djibouti,2010,Life expectancy at birth (years),Both sexes,61.87
Djibouti,2010,Life expectancy at birth (years),Male,60.63
Djibouti,2010,Life expectancy at birth (years),Female,63.26
Djibouti,2000,Life expectancy at birth (years),Both sexes,59.84
Djibouti,2000,Life expectancy at birth (years),Male,57.87
Djibouti,2000,Life expectancy at birth (years),Female,61.96
Dominican Republic,2019,Life expectancy at birth (years),Both sexes,72.84
Dominican Republic,2019,Life expectancy at birth (years),Male,69.76
Dominican Republic,2019,Life expectancy at birth (years),Female,76.19
Dominican Republic,2015,Life expectancy at birth (years),Both sexes,71.75
Dominican Republic,2015,Life expectancy at birth (years),Male,68.62
Dominican Republic,2015,Life expectancy at birth (years),Female,75.2
Dominican Republic,2010,Life expectancy at birth (years),Both sexes,73.17
Dominican Republic,2010,Life expectancy at birth (years),Male,70.43
Dominican Republic,2010,Life expectancy at birth (years),Female,76.14
Dominican Republic,2000,Life expectancy at birth (years),Both sexes,73.22
Dominican Republic,2000,Life expectancy at birth (years),Male,70.22
Dominican Republic,2000,Life expectancy at birth (years),Female,76.66
Ecuador,2019,Life expectancy at birth (years),Both sexes,78.45
Ecuador,2019,Life expectancy at birth (years),Male,76.41
Ecuador,2019,Life expectancy at birth (years),Female,80.5
Ecuador,2015,Life expectancy at birth (years),Both sexes,77.18
Ecuador,2015,Life expectancy at birth (years),Male,74.92
Ecuador,2015,Life expectancy at birth (years),Female,79.5
Ecuador,2010,Life expectancy at birth (years),Both sexes,75.02
Ecuador,2010,Life expectancy at birth (years),Male,72.31
Ecuador,2010,Life expectancy at birth (years),Female,77.86
Ecuador,2000,Life expectancy at birth (years),Both sexes,74.53
Ecuador,2000,Life expectancy at birth (years),Male,71.91
Ecuador,2000,Life expectancy at birth (years),Female,77.27
Egypt,2019,Life expectancy at birth (years),Both sexes,71.82
Egypt,2019,Life expectancy at birth (years),Male,69.59
Egypt,2019,Life expectancy at birth (years),Female,74.14
Egypt,2015,Life expectancy at birth (years),Both sexes,70.49
Egypt,2015,Life expectancy at birth (years),Male,68.22
Egypt,2015,Life expectancy at birth (years),Female,72.89
Egypt,2010,Life expectancy at birth (years),Both sexes,70.2
Egypt,2010,Life expectancy at birth (years),Male,67.82
Egypt,2010,Life expectancy at birth (years),Female,72.69
Egypt,2000,Life expectancy at birth (years),Both sexes,69.82
Egypt,2000,Life expectancy at birth (years),Male,67.29
Egypt,2000,Life expectancy at birth (years),Female,72.42
El Salvador,2019,Life expectancy at birth (years),Both sexes,75.03
El Salvador,2019,Life expectancy at birth (years),Male,70.58
El Salvador,2019,Life expectancy at birth (years),Female,79.13
El Salvador,2015,Life expectancy at birth (years),Both sexes,73.25
El Salvador,2015,Life expectancy at birth (years),Male,68.12
El Salvador,2015,Life expectancy at birth (years),Female,78.02
El Salvador,2010,Life expectancy at birth (years),Both sexes,74.5
El Salvador,2010,Life expectancy at birth (years),Male,70.62
El Salvador,2010,Life expectancy at birth (years),Female,78.04
El Salvador,2000,Life expectancy at birth (years),Both sexes,72.5
El Salvador,2000,Life expectancy at birth (years),Male,68.39
El Salvador,2000,Life expectancy at birth (years),Female,76.48
Equatorial Guinea,2019,Life expectancy at birth (years),Both sexes,62.19
Equatorial Guinea,2019,Life expectancy at birth (years),Male,60.87
Equatorial Guinea,2019,Life expectancy at birth (years),Female,63.58
Equatorial Guinea,2015,Life expectancy at birth (years),Both sexes,61.13
Equatorial Guinea,2015,Life expectancy at birth (years),Male,60.28
Equatorial Guinea,2015,Life expectancy at birth (years),Female,61.83
Equatorial Guinea,2010,Life expectancy at birth (years),Both sexes,59.65
Equatorial Guinea,2010,Life expectancy at birth (years),Male,59.75
Equatorial Guinea,2010,Life expectancy at birth (years),Female,59.12
Equatorial Guinea,2000,Life expectancy at birth (years),Both sexes,54.31
Equatorial Guinea,2000,Life expectancy at birth (years),Male,52.37
Equatorial Guinea,2000,Life expectancy at birth (years),Female,56.49
Eritrea,2019,Life expectancy at birth (years),Both sexes,64.08
Eritrea,2019,Life expectancy at birth (years),Male,61.3
Eritrea,2019,Life expectancy at birth (years),Female,67.07
Eritrea,2015,Life expectancy at birth (years),Both sexes,62.29
Eritrea,2015,Life expectancy at birth (years),Male,59.4
Eritrea,2015,Life expectancy at birth (years),Female,65.45
Eritrea,2010,Life expectancy at birth (years),Both sexes,60.7
Eritrea,2010,Life expectancy at birth (years),Male,57.78
Eritrea,2010,Life expectancy at birth (years),Female,63.97
Eritrea,2000,Life expectancy at birth (years),Both sexes,54.51
Eritrea,2000,Life expectancy at birth (years),Male,51.16
Eritrea,2000,Life expectancy at birth (years),Female,58.48
Estonia,2019,Life expectancy at birth (years),Both sexes,78.88
Estonia,2019,Life expectancy at birth (years),Male,74.7
Estonia,2019,Life expectancy at birth (years),Female,82.6
Estonia,2015,Life expectancy at birth (years),Both sexes,77.6
Estonia,2015,Life expectancy at birth (years),Male,73.03
Estonia,2015,Life expectancy at birth (years),Female,81.71
Estonia,2010,Life expectancy at birth (years),Both sexes,75.87
Estonia,2010,Life expectancy at birth (years),Male,70.86
Estonia,2010,Life expectancy at birth (years),Female,80.45
Estonia,2000,Life expectancy at birth (years),Both sexes,70.94
Estonia,2000,Life expectancy at birth (years),Male,65.6
Estonia,2000,Life expectancy at birth (years),Female,76.17
Eswatini,2019,Life expectancy at birth (years),Both sexes,57.73
Eswatini,2019,Life expectancy at birth (years),Male,53.36
Eswatini,2019,Life expectancy at birth (years),Female,63.18
Eswatini,2015,Life expectancy at birth (years),Both sexes,54.05
Eswatini,2015,Life expectancy at birth (years),Male,50.25
Eswatini,2015,Life expectancy at birth (years),Female,58.71
Eswatini,2010,Life expectancy at birth (years),Both sexes,47.43
Eswatini,2010,Life expectancy at birth (years),Male,44.86
Eswatini,2010,Life expectancy at birth (years),Female,50.76
Eswatini,2000,Life expectancy at birth (years),Both sexes,47.05
Eswatini,2000,Life expectancy at birth (years),Male,44.81
Eswatini,2000,Life expectancy at birth (years),Female,49.44
Ethiopia,2019,Life expectancy at birth (years),Both sexes,68.7
Ethiopia,2019,Life expectancy at birth (years),Male,66.9
Ethiopia,2019,Life expectancy at birth (years),Female,70.52
Ethiopia,2015,Life expectancy at birth (years),Both sexes,66.82
Ethiopia,2015,Life expectancy at birth (years),Male,65.04
Ethiopia,2015,Life expectancy at birth (years),Female,68.64
Ethiopia,2010,Life expectancy at birth (years),Both sexes,62.92
Ethiopia,2010,Life expectancy at birth (years),Male,61.33
Ethiopia,2010,Life expectancy at birth (years),Female,64.55
Ethiopia,2000,Life expectancy at birth (years),Both sexes,50.58
Ethiopia,2000,Life expectancy at birth (years),Male,49.52
Ethiopia,2000,Life expectancy at birth (years),Female,51.7
Fiji,2019,Life expectancy at birth (years),Both sexes,68.01
Fiji,2019,Life expectancy at birth (years),Male,65.93
Fiji,2019,Life expectancy at birth (years),Female,70.28
Fiji,2015,Life expectancy at birth (years),Both sexes,67.83
Fiji,2015,Life expectancy at birth (years),Male,65.77
Fiji,2015,Life expectancy at birth (years),Female,70.08
Fiji,2010,Life expectancy at birth (years),Both sexes,67.6
Fiji,2010,Life expectancy at birth (years),Male,65.86
Fiji,2010,Life expectancy at birth (years),Female,69.52
Fiji,2000,Life expectancy at birth (years),Both sexes,65.9
Fiji,2000,Life expectancy at birth (years),Male,63.69
Fiji,2000,Life expectancy at birth (years),Female,68.43
Finland,2019,Life expectancy at birth (years),Both sexes,81.61
Finland,2019,Life expectancy at birth (years),Male,79.16
Finland,2019,Life expectancy at birth (years),Female,84.04
Finland,2015,Life expectancy at birth (years),Both sexes,81.21
Finland,2015,Life expectancy at birth (years),Male,78.53
Finland,2015,Life expectancy at birth (years),Female,83.85
Finland,2010,Life expectancy at birth (years),Both sexes,79.88
Finland,2010,Life expectancy at birth (years),Male,76.68
Finland,2010,Life expectancy at birth (years),Female,83.04
Finland,2000,Life expectancy at birth (years),Both sexes,77.6
Finland,2000,Life expectancy at birth (years),Male,74.13
Finland,2000,Life expectancy at birth (years),Female,80.91
France,2019,Life expectancy at birth (years),Both sexes,82.48
France,2019,Life expectancy at birth (years),Male,79.76
France,2019,Life expectancy at birth (years),Female,85.09
France,2015,Life expectancy at birth (years),Both sexes,81.91
France,2015,Life expectancy at birth (years),Male,78.99
France,2015,Life expectancy at birth (years),Female,84.72
France,2010,Life expectancy at birth (years),Both sexes,81.22
France,2010,Life expectancy at birth (years),Male,77.96
France,2010,Life expectancy at birth (years),Female,84.34
France,2000,Life expectancy at birth (years),Both sexes,78.91
France,2000,Life expectancy at birth (years),Male,75.24
France,2000,Life expectancy at birth (years),Female,82.52
Gabon,2019,Life expectancy at birth (years),Both sexes,66.47
Gabon,2019,Life expectancy at birth (years),Male,63.59
Gabon,2019,Life expectancy at birth (years),Female,69.73
Gabon,2015,Life expectancy at birth (years),Both sexes,64.93
Gabon,2015,Life expectancy at birth (years),Male,62.11
Gabon,2015,Life expectancy at birth (years),Female,68.09
Gabon,2010,Life expectancy at birth (years),Both sexes,62.16
Gabon,2010,Life expectancy at birth (years),Male,60.12
Gabon,2010,Life expectancy at birth (years),Female,64.25
Gabon,2000,Life expectancy at birth (years),Both sexes,58.1
Gabon,2000,Life expectancy at birth (years),Male,56.15
Gabon,2000,Life expectancy at birth (years),Female,60.1
Gambia,2019,Life expectancy at birth (years),Both sexes,65.47
Gambia,2019,Life expectancy at birth (years),Male,63.42
Gambia,2019,Life expectancy at birth (years),Female,67.65
Gambia,2015,Life expectancy at birth (years),Both sexes,64.14
Gambia,2015,Life expectancy at birth (years),Male,62.18
Gambia,2015,Life expectancy at birth (years),Female,66.28
Gambia,2010,Life expectancy at birth (years),Both sexes,62.42
Gambia,2010,Life expectancy at birth (years),Male,60.59
Gambia,2010,Life expectancy at birth (years),Female,64.47
Gambia,2000,Life expectancy at birth (years),Both sexes,59.24
Gambia,2000,Life expectancy at birth (years),Male,57.17
Gambia,2000,Life expectancy at birth (years),Female,61.63
Georgia,2019,Life expectancy at birth (years),Both sexes,73.28
Georgia,2019,Life expectancy at birth (years),Male,68.79
Georgia,2019,Life expectancy at birth (years),Female,77.76
Georgia,2015,Life expectancy at birth (years),Both sexes,72.58
Georgia,2015,Life expectancy at birth (years),Male,68.24
Georgia,2015,Life expectancy at birth (years),Female,76.93
Georgia,2010,Life expectancy at birth (years),Both sexes,71.87
Georgia,2010,Life expectancy at birth (years),Male,67.44
Georgia,2010,Life expectancy at birth (years),Female,76.3
Georgia,2000,Life expectancy at birth (years),Both sexes,69.41
Georgia,2000,Life expectancy at birth (years),Male,65.58
Georgia,2000,Life expectancy at birth (years),Female,73.14
Germany,2019,Life expectancy at birth (years),Both sexes,81.72
Germany,2019,Life expectancy at birth (years),Male,78.72
Germany,2019,Life expectancy at birth (years),Female,84.77
Germany,2015,Life expectancy at birth (years),Both sexes,80.42
Germany,2015,Life expectancy at birth (years),Male,78.12
Germany,2015,Life expectancy at birth (years),Female,82.71
Germany,2010,Life expectancy at birth (years),Both sexes,80.17
Germany,2010,Life expectancy at birth (years),Male,77.78
Germany,2010,Life expectancy at birth (years),Female,82.54
Germany,2000,Life expectancy at birth (years),Both sexes,78.09
Germany,2000,Life expectancy at birth (years),Male,75.04
Germany,2000,Life expectancy at birth (years),Female,80.92
Ghana,2019,Life expectancy at birth (years),Both sexes,66.28
Ghana,2019,Life expectancy at birth (years),Male,63.66
Ghana,2019,Life expectancy at birth (years),Female,69.16
Ghana,2015,Life expectancy at birth (years),Both sexes,64.55
Ghana,2015,Life expectancy at birth (years),Male,61.97
Ghana,2015,Life expectancy at birth (years),Female,67.41
Ghana,2010,Life expectancy at birth (years),Both sexes,62
Ghana,2010,Life expectancy at birth (years),Male,59.7
Ghana,2010,Life expectancy at birth (years),Female,64.53
Ghana,2000,Life expectancy at birth (years),Both sexes,59.24
Ghana,2000,Life expectancy at birth (years),Male,57.75
Ghana,2000,Life expectancy at birth (years),Female,60.8
Greece,2019,Life expectancy at birth (years),Both sexes,81.1
Greece,2019,Life expectancy at birth (years),Male,78.64
Greece,2019,Life expectancy at birth (years),Female,83.57
Greece,2015,Life expectancy at birth (years),Both sexes,80.38
Greece,2015,Life expectancy at birth (years),Male,77.85
Greece,2015,Life expectancy at birth (years),Female,82.94
Greece,2010,Life expectancy at birth (years),Both sexes,80.1
Greece,2010,Life expectancy at birth (years),Male,77.52
Greece,2010,Life expectancy at birth (years),Female,82.71
Greece,2000,Life expectancy at birth (years),Both sexes,78.17
Greece,2000,Life expectancy at birth (years),Male,75.51
Greece,2000,Life expectancy at birth (years),Female,80.89
Grenada,2019,Life expectancy at birth (years),Both sexes,72.88
Grenada,2019,Life expectancy at birth (years),Male,70.63
Grenada,2019,Life expectancy at birth (years),Female,75.33
Grenada,2015,Life expectancy at birth (years),Both sexes,72.7
Grenada,2015,Life expectancy at birth (years),Male,70.44
Grenada,2015,Life expectancy at birth (years),Female,75.15
Grenada,2010,Life expectancy at birth (years),Both sexes,71.97
Grenada,2010,Life expectancy at birth (years),Male,69.2
Grenada,2010,Life expectancy at birth (years),Female,75.48
Grenada,2000,Life expectancy at birth (years),Both sexes,71.97
Grenada,2000,Life expectancy at birth (years),Male,68.6
Grenada,2000,Life expectancy at birth (years),Female,75.95
Guatemala,2019,Life expectancy at birth (years),Both sexes,72.02
Guatemala,2019,Life expectancy at birth (years),Male,68.95
Guatemala,2019,Life expectancy at birth (years),Female,75.04
Guatemala,2015,Life expectancy at birth (years),Both sexes,70.95
Guatemala,2015,Life expectancy at birth (years),Male,67.85
Guatemala,2015,Life expectancy at birth (years),Female,74.01
Guatemala,2010,Life expectancy at birth (years),Both sexes,69.3
Guatemala,2010,Life expectancy at birth (years),Male,65.82
Guatemala,2010,Life expectancy at birth (years),Female,72.77
Guatemala,2000,Life expectancy at birth (years),Both sexes,66.78
Guatemala,2000,Life expectancy at birth (years),Male,63.32
Guatemala,2000,Life expectancy at birth (years),Female,70.27
Guinea,2019,Life expectancy at birth (years),Both sexes,61.01
Guinea,2019,Life expectancy at birth (years),Male,59.48
Guinea,2019,Life expectancy at birth (years),Female,62.25
Guinea,2015,Life expectancy at birth (years),Both sexes,58.81
Guinea,2015,Life expectancy at birth (years),Male,57.28
Guinea,2015,Life expectancy at birth (years),Female,60.07
Guinea,2010,Life expectancy at birth (years),Both sexes,58.07
Guinea,2010,Life expectancy at birth (years),Male,56.65
Guinea,2010,Life expectancy at birth (years),Female,59.26
Guinea,2000,Life expectancy at birth (years),Both sexes,54.26
Guinea,2000,Life expectancy at birth (years),Male,53.1
Guinea,2000,Life expectancy at birth (years),Female,55.3
Guinea-Bissau,2019,Life expectancy at birth (years),Both sexes,60.22
Guinea-Bissau,2019,Life expectancy at birth (years),Male,57.36
Guinea-Bissau,2019,Life expectancy at birth (years),Female,62.98
Guinea-Bissau,2015,Life expectancy at birth (years),Both sexes,58.23
Guinea-Bissau,2015,Life expectancy at birth (years),Male,55.53
Guinea-Bissau,2015,Life expectancy at birth (years),Female,60.81
Guinea-Bissau,2010,Life expectancy at birth (years),Both sexes,55.43
Guinea-Bissau,2010,Life expectancy at birth (years),Male,53.05
Guinea-Bissau,2010,Life expectancy at birth (years),Female,57.68
Guinea-Bissau,2000,Life expectancy at birth (years),Both sexes,50.28
Guinea-Bissau,2000,Life expectancy at birth (years),Male,47.77
Guinea-Bissau,2000,Life expectancy at birth (years),Female,52.76
Guyana,2019,Life expectancy at birth (years),Both sexes,65.69
Guyana,2019,Life expectancy at birth (years),Male,62.45
Guyana,2019,Life expectancy at birth (years),Female,69.39
Guyana,2015,Life expectancy at birth (years),Both sexes,65.59
Guyana,2015,Life expectancy at birth (years),Male,62.31
Guyana,2015,Life expectancy at birth (years),Female,69.22
Guyana,2010,Life expectancy at birth (years),Both sexes,64.77
Guyana,2010,Life expectancy at birth (years),Male,61.63
Guyana,2010,Life expectancy at birth (years),Female,68.23
Guyana,2000,Life expectancy at birth (years),Both sexes,62.96
Guyana,2000,Life expectancy at birth (years),Male,59.81
Guyana,2000,Life expectancy at birth (years),Female,66.51
Haiti,2019,Life expectancy at birth (years),Both sexes,64.05
Haiti,2019,Life expectancy at birth (years),Male,63.34
Haiti,2019,Life expectancy at birth (years),Female,64.76
Haiti,2015,Life expectancy at birth (years),Both sexes,62.61
Haiti,2015,Life expectancy at birth (years),Male,62.09
Haiti,2015,Life expectancy at birth (years),Female,63.13
Haiti,2010,Life expectancy at birth (years),Both sexes,31.28
Haiti,2010,Life expectancy at birth (years),Male,27.97
Haiti,2010,Life expectancy at birth (years),Female,35.37
Haiti,2000,Life expectancy at birth (years),Both sexes,57.05
Haiti,2000,Life expectancy at birth (years),Male,56.97
Haiti,2000,Life expectancy at birth (years),Female,57.18
Honduras,2019,Life expectancy at birth (years),Both sexes,71.94
Honduras,2019,Life expectancy at birth (years),Male,70.67
Honduras,2019,Life expectancy at birth (years),Female,73.16
Honduras,2015,Life expectancy at birth (years),Both sexes,69.82
Honduras,2015,Life expectancy at birth (years),Male,67.57
Honduras,2015,Life expectancy at birth (years),Female,72.13
Honduras,2010,Life expectancy at birth (years),Both sexes,71.15
Honduras,2010,Life expectancy at birth (years),Male,70.24
Honduras,2010,Life expectancy at birth (years),Female,72.11
Honduras,2000,Life expectancy at birth (years),Both sexes,70.04
Honduras,2000,Life expectancy at birth (years),Male,69.1
Honduras,2000,Life expectancy at birth (years),Female,71.02
Hungary,2019,Life expectancy at birth (years),Both sexes,76.44
Hungary,2019,Life expectancy at birth (years),Male,73.09
Hungary,2019,Life expectancy at birth (years),Female,79.59
Hungary,2015,Life expectancy at birth (years),Both sexes,75.57
Hungary,2015,Life expectancy at birth (years),Male,72.16
Hungary,2015,Life expectancy at birth (years),Female,78.73
Hungary,2010,Life expectancy at birth (years),Both sexes,74.58
Hungary,2010,Life expectancy at birth (years),Male,70.63
Hungary,2010,Life expectancy at birth (years),Female,78.35
Hungary,2000,Life expectancy at birth (years),Both sexes,71.34
Hungary,2000,Life expectancy at birth (years),Male,67.07
Hungary,2000,Life expectancy at birth (years),Female,75.63
Iceland,2019,Life expectancy at birth (years),Both sexes,82.33
Iceland,2019,Life expectancy at birth (years),Male,80.81
Iceland,2019,Life expectancy at birth (years),Female,83.87
Iceland,2015,Life expectancy at birth (years),Both sexes,82.14
Iceland,2015,Life expectancy at birth (years),Male,80.69
Iceland,2015,Life expectancy at birth (years),Female,83.56
Iceland,2010,Life expectancy at birth (years),Both sexes,81.68
Iceland,2010,Life expectancy at birth (years),Male,80.02
Iceland,2010,Life expectancy at birth (years),Female,83.34
Iceland,2000,Life expectancy at birth (years),Both sexes,79.7
Iceland,2000,Life expectancy at birth (years),Male,77.74
Iceland,2000,Life expectancy at birth (years),Female,81.64
India,2019,Life expectancy at birth (years),Both sexes,70.79
India,2019,Life expectancy at birth (years),Male,69.52
India,2019,Life expectancy at birth (years),Female,72.17
India,2015,Life expectancy at birth (years),Both sexes,69.31
India,2015,Life expectancy at birth (years),Male,68.11
India,2015,Life expectancy at birth (years),Female,70.62
India,2010,Life expectancy at birth (years),Both sexes,67.23
India,2010,Life expectancy at birth (years),Male,65.69
India,2010,Life expectancy at birth (years),Female,68.94
India,2000,Life expectancy at birth (years),Both sexes,62.11
India,2000,Life expectancy at birth (years),Male,61.34
India,2000,Life expectancy at birth (years),Female,62.92
Indonesia,2019,Life expectancy at birth (years),Both sexes,71.31
Indonesia,2019,Life expectancy at birth (years),Male,69.4
Indonesia,2019,Life expectancy at birth (years),Female,73.3
Indonesia,2015,Life expectancy at birth (years),Both sexes,70.61
Indonesia,2015,Life expectancy at birth (years),Male,68.77
Indonesia,2015,Life expectancy at birth (years),Female,72.5
Indonesia,2010,Life expectancy at birth (years),Both sexes,69.26
Indonesia,2010,Life expectancy at birth (years),Male,67.53
Indonesia,2010,Life expectancy at birth (years),Female,71.03
Indonesia,2000,Life expectancy at birth (years),Both sexes,67.17
Indonesia,2000,Life expectancy at birth (years),Male,65.77
Indonesia,2000,Life expectancy at birth (years),Female,68.55
Iran (Islamic Republic of),2019,Life expectancy at birth (years),Both sexes,77.35
Iran (Islamic Republic of),2019,Life expectancy at birth (years),Male,75.69
Iran (Islamic Republic of),2019,Life expectancy at birth (years),Female,79.09
Iran (Islamic Republic of),2015,Life expectancy at birth (years),Both sexes,76.66
Iran (Islamic Republic of),2015,Life expectancy at birth (years),Male,74.96
Iran (Islamic Republic of),2015,Life expectancy at birth (years),Female,78.52
Iran (Islamic Republic of),2010,Life expectancy at birth (years),Both sexes,75.86
Iran (Islamic Republic of),2010,Life expectancy at birth (years),Male,73.87
Iran (Islamic Republic of),2010,Life expectancy at birth (years),Female,78.01
Iran (Islamic Republic of),2000,Life expectancy at birth (years),Both sexes,72.56
Iran (Islamic Republic of),2000,Life expectancy at birth (years),Male,70.73
Iran (Islamic Republic of),2000,Life expectancy at birth (years),Female,74.61
Iraq,2019,Life expectancy at birth (years),Both sexes,72.42
Iraq,2019,Life expectancy at birth (years),Male,69.93
Iraq,2019,Life expectancy at birth (years),Female,74.97
Iraq,2015,Life expectancy at birth (years),Both sexes,70.29
Iraq,2015,Life expectancy at birth (years),Male,67.32
Iraq,2015,Life expectancy at birth (years),Female,73.41
Iraq,2010,Life expectancy at birth (years),Both sexes,70.24
Iraq,2010,Life expectancy at birth (years),Male,67.76
Iraq,2010,Life expectancy at birth (years),Female,72.79
Iraq,2000,Life expectancy at birth (years),Both sexes,68.77
Iraq,2000,Life expectancy at birth (years),Male,66.43
Iraq,2000,Life expectancy at birth (years),Female,71.25
Ireland,2019,Life expectancy at birth (years),Both sexes,81.84
Ireland,2019,Life expectancy at birth (years),Male,80.2
Ireland,2019,Life expectancy at birth (years),Female,83.48
Ireland,2015,Life expectancy at birth (years),Both sexes,81.14
Ireland,2015,Life expectancy at birth (years),Male,79.33
Ireland,2015,Life expectancy at birth (years),Female,82.93
Ireland,2010,Life expectancy at birth (years),Both sexes,80.41
Ireland,2010,Life expectancy at birth (years),Male,78.33
Ireland,2010,Life expectancy at birth (years),Female,82.44
Ireland,2000,Life expectancy at birth (years),Both sexes,76.41
Ireland,2000,Life expectancy at birth (years),Male,73.84
Ireland,2000,Life expectancy at birth (years),Female,79.02
