Location,Period,Indicator,Dim1,First Tooltip
Chad,2009,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,160.5 [145-178.1]
Chad,2009,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,144.4 [130.6-160.2]
Chad,2008,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,156.7 [142.5-172.9]
Chad,2008,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,164.7 [149.4-181.9]
Chad,2008,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,148.4 [134.9-163.8]
Chad,2007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,160.6 [146.6-176.6]
Chad,2007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,168.7 [153.8-185.6]
Chad,2007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,152.2 [138.8-167.5]
Chad,2006,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,164.4 [150.7-180.2]
Chad,2006,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,172.6 [158-189.4]
Chad,2006,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,155.9 [142.6-170.9]
Chad,2005,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,168.1 [154.3-183.7]
Chad,2005,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,176.5 [161.7-192.9]
Chad,2005,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,159.3 [146-174.2]
Chad,2004,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,171.6 [157.8-187.1]
Chad,2004,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,180.1 [165.4-196.3]
Chad,2004,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,162.7 [149.3-177.6]
Chad,2003,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,175.1 [161.4-190.3]
Chad,2003,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,183.6 [169.2-199.8]
Chad,2003,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,166 [152.6-180.7]
Chad,2002,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,178.4 [164.8-193.6]
Chad,2002,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,187.1 [172.7-203.1]
Chad,2002,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,169.2 [155.9-184.1]
Chad,2001,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,181.7 [168.1-197]
Chad,2001,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,190.4 [176-206.7]
Chad,2001,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,172.5 [159.4-187.4]
Chad,2000,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,185.1 [171.5-200.6]
Chad,2000,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,193.8 [179.4-210.1]
Chad,2000,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,175.8 [162.5-190.9]
Chad,1999,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,188.4 [174.6-203.8]
Chad,1999,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,197.1 [182.6-213.4]
Chad,1999,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,179.1 [165.6-194.2]
Chad,1998,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,191.5 [177.6-206.9]
Chad,1998,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,200.2 [185.5-216.6]
Chad,1998,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,182.3 [168.7-197.3]
Chad,1997,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,194.3 [180.4-209.7]
Chad,1997,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,203.1 [188.5-219.4]
Chad,1997,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,185 [171.5-200.2]
Chad,1996,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,196.8 [182.9-212.3]
Chad,1996,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,205.6 [190.8-222]
Chad,1996,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,187.6 [174.1-202.5]
Chad,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,199.1 [185.3-214.5]
Chad,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,208 [193.3-224.3]
Chad,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,189.9 [176.4-204.7]
Chad,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,201.4 [187.5-217]
Chad,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,210.4 [195.6-227]
Chad,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,192 [178.4-207]
Chad,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,203.9 [189.6-219.5]
Chad,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,213 [197.8-229.6]
Chad,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,194.4 [180.3-209.5]
Chad,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,206.4 [191.8-222.5]
Chad,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,215.7 [200.1-232.8]
Chad,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,196.7 [182.3-212.2]
Chad,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,209.2 [194.2-225.6]
Chad,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,218.6 [202.6-236.1]
Chad,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,199.3 [184.7-215.1]
Chad,1990,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,212.1 [196.7-228.8]
Chad,1990,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,221.7 [205.2-239.3]
Chad,1990,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,202.1 [186.9-218.2]
Chad,1989,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,215.1 [199.2-232.4]
Chad,1989,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,224.7 [208-243]
Chad,1989,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,204.9 [189.4-221.4]
Chad,1988,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,218 [201.5-235.8]
Chad,1988,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,227.8 [210.5-246.7]
Chad,1988,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,207.6 [191.8-224.6]
Chad,1987,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,220.9 [203.9-239.1]
Chad,1987,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,230.7 [212.9-250.1]
Chad,1987,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,210.5 [194.3-228.1]
Chad,1986,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,223.8 [206.4-242.7]
Chad,1986,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,233.8 [215.2-253.5]
Chad,1986,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,213.5 [196.6-231.8]
Chad,1985,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,226.7 [208.6-246.3]
Chad,1985,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,236.5 [217.2-257.3]
Chad,1985,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,216.4 [198.6-235.5]
Chad,1984,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,229.5 [210.7-250]
Chad,1984,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,239.3 [219.2-261.2]
Chad,1984,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,219.2 [200.8-239]
Chad,1983,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,232.2 [212.6-253.5]
Chad,1983,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,242.2 [221.1-265.1]
Chad,1983,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,221.9 [202.7-242.5]
Chad,1982,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,234.8 [214.3-257]
Chad,1982,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,244.7 [222.8-268.6]
Chad,1982,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,224.4 [204.5-245.9]
Chad,1981,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,237.2 [215.7-260.4]
Chad,1981,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,247.1 [224.4-272.1]
Chad,1981,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,226.8 [205.8-249.3]
Chad,1980,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,239.3 [217-263.8]
Chad,1980,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,249.4 [225.5-275.5]
Chad,1980,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,228.9 [207.1-252.6]
Chad,1979,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,241.4 [218-266.6]
Chad,1979,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,251.3 [226.4-278.5]
Chad,1979,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,230.8 [208-255.7]
Chad,1978,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,243.1 [218.5-269.7]
Chad,1978,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,253 [226.9-281.5]
Chad,1978,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,232.4 [208.7-258.6]
Chad,1977,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,244.6 [218.5-273.2]
Chad,1977,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,254.5 [227.1-284.9]
Chad,1977,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,234.1 [208.8-261.6]
Chad,1976,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,246.1 [218.2-276.6]
Chad,1976,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,256 [226.8-288.2]
Chad,1976,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,235.6 [208.2-265.3]
Chad,1975,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,247.4 [217.6-280.5]
Chad,1975,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,257.3 [226-291.9]
Chad,1975,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,237.1 [207.4-269]
Chad,1974,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,248.6 [216.2-284.3]
Chad,1974,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,258.7 [224.8-296.1]
Chad,1974,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,238.3 [206.5-272.9]
Chad,1973,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,250.1 [214.3-289]
Chad,1973,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,260.1 [222.8-301.4]
Chad,1973,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,239.7 [204.9-277.3]
Chad,1972,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,251.6 [211.9-294.3]
Chad,1972,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,261.5 [220.3-306.2]
Chad,1972,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,240.9 [202.4-282]
Chile,2019,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,6.97 [5.35-9.05]
Chile,2019,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,7.54 [5.79-9.78]
Chile,2019,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,6.37 [4.89-8.28]
Chile,2018,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,7.2 [5.92-8.73]
Chile,2018,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,7.79 [6.4-9.45]
Chile,2018,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,6.58 [5.42-8]
Chile,2017,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,7.43 [6.55-8.44]
Chile,2017,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,8.03 [7.07-9.13]
Chile,2017,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,6.8 [5.99-7.73]
Chile,2016,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,7.66 [7.13-8.24]
Chile,2016,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,8.32 [7.73-8.95]
Chile,2016,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,6.98 [6.48-7.51]
Chile,2015,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,7.89 [7.62-8.18]
Chile,2015,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,8.56 [8.24-8.9]
Chile,2015,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,7.19 [6.91-7.48]
Chile,2014,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,8.1 [7.9-8.31]
Chile,2014,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,8.78 [8.54-9.03]
Chile,2014,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,7.39 [7.18-7.61]
Chile,2013,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,8.27 [8.07-8.47]
Chile,2013,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,8.96 [8.72-9.21]
Chile,2013,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,7.54 [7.33-7.75]
Chile,2012,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,8.4 [8.21-8.6]
Chile,2012,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,9.1 [8.86-9.34]
Chile,2012,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,7.67 [7.47-7.88]
Chile,2011,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,8.54 [8.34-8.75]
Chile,2011,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,9.25 [9.01-9.5]
Chile,2011,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,7.79 [7.59-8.02]
Chile,2010,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,8.7 [8.51-8.89]
Chile,2010,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,9.44 [9.21-9.67]
Chile,2010,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,7.92 [7.72-8.13]
Chile,2009,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,8.83 [8.62-9.04]
Chile,2009,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,9.62 [9.37-9.87]
Chile,2009,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,8 [7.79-8.22]
Chile,2008,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,8.88 [8.69-9.09]
Chile,2008,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,9.68 [9.44-9.92]
Chile,2008,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,8.04 [7.84-8.26]
Chile,2007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,8.9 [8.71-9.11]
Chile,2007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,9.72 [9.48-9.97]
Chile,2007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,8.04 [7.83-8.25]
Chile,2006,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,8.96 [8.75-9.17]
Chile,2006,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,9.79 [9.54-10.04]
Chile,2006,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,8.09 [7.87-8.31]
Chile,2005,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,9.1 [8.9-9.29]
Chile,2005,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,9.95 [9.71-10.19]
Chile,2005,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,8.21 [8-8.41]
Chile,2004,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,9.29 [9.07-9.51]
Chile,2004,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,10.15 [9.89-10.42]
Chile,2004,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,8.38 [8.15-8.61]
Chile,2003,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,9.51 [9.29-9.72]
Chile,2003,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,10.38 [10.13-10.64]
Chile,2003,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,8.59 [8.37-8.81]
Chile,2002,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,9.8 [9.58-10.02]
Chile,2002,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,10.7 [10.44-10.97]
Chile,2002,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,8.86 [8.63-9.09]
Chile,2001,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,10.26 [10.01-10.5]
Chile,2001,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,11.2 [10.92-11.5]
Chile,2001,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,9.26 [9.02-9.51]
Chile,2000,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,10.89 [10.66-11.13]
Chile,2000,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,11.88 [11.61-12.17]
Chile,2000,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,9.85 [9.61-10.1]
Chile,1999,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,11.53 [11.25-11.81]
Chile,1999,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,12.59 [12.27-12.93]
Chile,1999,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,10.4 [10.13-10.69]
Chile,1998,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,11.94 [11.67-12.22]
Chile,1998,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,13.05 [12.74-13.38]
Chile,1998,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,10.78 [10.5-11.06]
Chile,1997,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,12.2 [11.93-12.48]
Chile,1997,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,13.33 [13.01-13.66]
Chile,1997,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,11.02 [10.74-11.3]
Chile,1996,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,12.53 [12.23-12.84]
Chile,1996,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,13.7 [13.35-14.06]
Chile,1996,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,11.31 [11.01-11.62]
Chile,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,13.1 [12.81-13.4]
Chile,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,14.31 [13.97-14.66]
Chile,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,11.84 [11.55-12.13]
Chile,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,13.92 [13.59-14.25]
Chile,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,15.2 [14.82-15.59]
Chile,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,12.57 [12.24-12.91]
Chile,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,14.97 [14.64-15.31]
Chile,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,16.38 [15.99-16.78]
Chile,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,13.5 [13.17-13.84]
Chile,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,16.23 [15.88-16.6]
Chile,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,17.77 [17.36-18.2]
Chile,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,14.62 [14.27-14.98]
Chile,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,17.64 [17.23-18.06]
Chile,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,19.33 [18.85-19.81]
Chile,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,15.86 [15.46-16.28]
Chile,1990,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,19.08 [18.67-19.5]
Chile,1990,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,20.93 [20.46-21.41]
Chile,1990,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,17.14 [16.74-17.55]
Chile,1989,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,20.39 [19.91-20.88]
Chile,1989,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,22.37 [21.82-22.94]
Chile,1989,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,18.3 [17.82-18.77]
Chile,1988,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,21.35 [20.87-21.84]
Chile,1988,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,23.44 [22.89-24.01]
Chile,1988,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,19.16 [18.69-19.62]
Chile,1987,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,21.93 [21.45-22.44]
Chile,1987,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,24.1 [23.54-24.69]
Chile,1987,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,19.66 [19.18-20.15]
Chile,1986,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,22.21 [21.7-22.76]
Chile,1986,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,24.41 [23.81-25.04]
Chile,1986,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,19.91 [19.4-20.43]
Chile,1985,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,22.42 [21.92-22.91]
Chile,1985,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,24.59 [24.01-25.17]
Chile,1985,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,20.14 [19.66-20.62]
Chile,1984,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.04 [22.46-23.62]
Chile,1984,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,25.29 [24.63-25.96]
Chile,1984,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,20.67 [20.11-21.24]
Chile,1983,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,24.59 [24.04-25.17]
Chile,1983,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,26.98 [26.33-27.64]
Chile,1983,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,22.1 [21.55-22.66]
Chile,1982,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,27.05 [26.44-27.7]
Chile,1982,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,29.63 [28.93-30.35]
Chile,1982,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,24.35 [23.75-24.98]
Chile,1981,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,29.94 [29.21-30.7]
Chile,1981,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,32.76 [31.93-33.63]
Chile,1981,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,26.97 [26.26-27.7]
Chile,1980,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,32.99 [32.27-33.71]
Chile,1980,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,36.16 [35.34-36.98]
Chile,1980,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,29.66 [28.96-30.36]
Chile,1979,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,36.73 [35.84-37.61]
Chile,1979,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,40.26 [39.24-41.27]
Chile,1979,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,33.02 [32.16-33.87]
Chile,1978,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,41.95 [40.98-42.92]
Chile,1978,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,45.94 [44.82-47.05]
Chile,1978,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,37.76 [36.82-38.69]
Chile,1977,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,48.76 [47.68-49.87]
Chile,1977,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,53.14 [51.91-54.37]
Chile,1977,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,44.16 [43.13-45.23]
Chile,1976,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,56.55 [55.25-57.9]
Chile,1976,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,61.26 [59.79-62.74]
Chile,1976,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,51.61 [50.35-52.9]
Chile,1975,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,64.37 [62.98-65.8]
Chile,1975,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,69.74 [68.18-71.37]
Chile,1975,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,58.71 [57.39-60.11]
Chile,1974,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,71.07 [69.38-72.8]
Chile,1974,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,76.7 [74.84-78.61]
Chile,1974,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,65.17 [63.55-66.84]
Chile,1973,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,75.5 [73.83-77.26]
Chile,1973,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,81.31 [79.43-83.28]
Chile,1973,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,69.39 [67.81-71.07]
Chile,1972,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,77.74 [76-79.5]
Chile,1972,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,83.42 [81.5-85.37]
Chile,1972,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,71.77 [70.11-73.48]
Chile,1971,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,78.83 [76.94-80.69]
Chile,1971,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,84.17 [82.12-86.21]
Chile,1971,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,73.19 [71.39-75]
Chile,1970,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,79.85 [78.13-81.63]
Chile,1970,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,85.38 [83.47-87.31]
Chile,1970,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,74.09 [72.4-75.79]
Chile,1969,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,82.1 [80.14-84.08]
Chile,1969,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,87.64 [85.5-89.83]
