Location,Period,Indicator,Dim1,First Tooltip
Bahamas,1976,Neonatal mortality rate (per 1000 live births),Both sexes,21.02 [19.41-22.65]
Bahamas,1975,Neonatal mortality rate (per 1000 live births),Both sexes,21.24 [19.64-22.88]
Bahamas,1974,Neonatal mortality rate (per 1000 live births),Both sexes,21.24 [19.66-22.93]
Bahamas,1973,Neonatal mortality rate (per 1000 live births),Both sexes,21.12 [19.54-22.86]
Bahamas,1972,Neonatal mortality rate (per 1000 live births),Both sexes,20.97 [19.34-22.73]
Bahamas,1971,Neonatal mortality rate (per 1000 live births),Both sexes,20.86 [19.1-22.77]
Bahamas,1970,Neonatal mortality rate (per 1000 live births),Both sexes,20.87 [18.84-23.06]
Bahamas,1969,Neonatal mortality rate (per 1000 live births),Both sexes,20.87 [18.4-23.55]
Bahrain,2019,Neonatal mortality rate (per 1000 live births),Both sexes,2.94 [2.18-3.95]
Bahrain,2018,Neonatal mortality rate (per 1000 live births),Both sexes,3.03 [2.33-3.91]
Bahrain,2017,Neonatal mortality rate (per 1000 live births),Both sexes,3.11 [2.49-3.85]
Bahrain,2016,Neonatal mortality rate (per 1000 live births),Both sexes,3.17 [2.64-3.78]
Bahrain,2015,Neonatal mortality rate (per 1000 live births),Both sexes,3.21 [2.76-3.71]
Bahrain,2014,Neonatal mortality rate (per 1000 live births),Both sexes,3.22 [2.85-3.63]
Bahrain,2013,Neonatal mortality rate (per 1000 live births),Both sexes,3.21 [2.88-3.56]
Bahrain,2012,Neonatal mortality rate (per 1000 live births),Both sexes,3.19 [2.89-3.51]
Bahrain,2011,Neonatal mortality rate (per 1000 live births),Both sexes,3.16 [2.87-3.48]
Bahrain,2010,Neonatal mortality rate (per 1000 live births),Both sexes,3.15 [2.85-3.48]
Bahrain,2009,Neonatal mortality rate (per 1000 live births),Both sexes,3.17 [2.87-3.5]
Bahrain,2008,Neonatal mortality rate (per 1000 live births),Both sexes,3.23 [2.91-3.57]
Bahrain,2007,Neonatal mortality rate (per 1000 live births),Both sexes,3.32 [3-3.66]
Bahrain,2006,Neonatal mortality rate (per 1000 live births),Both sexes,3.44 [3.11-3.8]
Bahrain,2005,Neonatal mortality rate (per 1000 live births),Both sexes,3.59 [3.24-3.96]
Bahrain,2004,Neonatal mortality rate (per 1000 live births),Both sexes,3.74 [3.38-4.13]
Bahrain,2003,Neonatal mortality rate (per 1000 live births),Both sexes,3.92 [3.54-4.33]
Bahrain,2002,Neonatal mortality rate (per 1000 live births),Both sexes,4.12 [3.73-4.54]
Bahrain,2001,Neonatal mortality rate (per 1000 live births),Both sexes,4.38 [3.97-4.82]
Bahrain,2000,Neonatal mortality rate (per 1000 live births),Both sexes,4.75 [4.31-5.22]
Bahrain,1999,Neonatal mortality rate (per 1000 live births),Both sexes,5.26 [4.79-5.76]
Bahrain,1998,Neonatal mortality rate (per 1000 live births),Both sexes,5.96 [5.43-6.52]
Bahrain,1997,Neonatal mortality rate (per 1000 live births),Both sexes,6.88 [6.29-7.51]
Bahrain,1996,Neonatal mortality rate (per 1000 live births),Both sexes,8.02 [7.33-8.75]
Bahrain,1995,Neonatal mortality rate (per 1000 live births),Both sexes,9.36 [8.55-10.18]
Bahrain,1994,Neonatal mortality rate (per 1000 live births),Both sexes,10.79 [9.9-11.69]
Bahrain,1993,Neonatal mortality rate (per 1000 live births),Both sexes,12.19 [11.25-13.18]
Bahrain,1992,Neonatal mortality rate (per 1000 live births),Both sexes,13.4 [12.43-14.41]
Bahrain,1991,Neonatal mortality rate (per 1000 live births),Both sexes,14.36 [13.39-15.36]
Bahrain,1990,Neonatal mortality rate (per 1000 live births),Both sexes,15.08 [14.13-16.06]
Bahrain,1989,Neonatal mortality rate (per 1000 live births),Both sexes,15.59 [14.69-16.52]
Bahrain,1988,Neonatal mortality rate (per 1000 live births),Both sexes,15.98 [15.1-16.88]
Bahrain,1987,Neonatal mortality rate (per 1000 live births),Both sexes,16.3 [15.45-17.18]
Bahrain,1986,Neonatal mortality rate (per 1000 live births),Both sexes,16.62 [15.75-17.51]
Bahrain,1985,Neonatal mortality rate (per 1000 live births),Both sexes,16.95 [16.02-17.89]
Bahrain,1984,Neonatal mortality rate (per 1000 live births),Both sexes,17.32 [16.33-18.31]
Bahrain,1983,Neonatal mortality rate (per 1000 live births),Both sexes,17.7 [16.61-18.81]
Bahrain,1982,Neonatal mortality rate (per 1000 live births),Both sexes,18.12 [16.9-19.33]
Bahrain,1981,Neonatal mortality rate (per 1000 live births),Both sexes,18.41 [17.07-19.81]
Bahrain,1980,Neonatal mortality rate (per 1000 live births),Both sexes,18.75 [17.26-20.32]
Bahrain,1979,Neonatal mortality rate (per 1000 live births),Both sexes,19.23 [17.6-21]
Bahrain,1978,Neonatal mortality rate (per 1000 live births),Both sexes,19.87 [18.01-21.92]
Bahrain,1977,Neonatal mortality rate (per 1000 live births),Both sexes,20.63 [18.49-22.99]
Bahrain,1976,Neonatal mortality rate (per 1000 live births),Both sexes,21.55 [19.14-24.3]
Bahrain,1975,Neonatal mortality rate (per 1000 live births),Both sexes,22.67 [19.91-25.97]
Bahrain,1974,Neonatal mortality rate (per 1000 live births),Both sexes,24.12 [20.93-27.93]
Bahrain,1973,Neonatal mortality rate (per 1000 live births),Both sexes,25.82 [22.04-30.19]
Bahrain,1972,Neonatal mortality rate (per 1000 live births),Both sexes,27.72 [23.47-32.74]
Bahrain,1971,Neonatal mortality rate (per 1000 live births),Both sexes,29.8 [24.79-35.58]
Bangladesh,2019,Neonatal mortality rate (per 1000 live births),Both sexes,19.06 [16.98-21.32]
Bangladesh,2018,Neonatal mortality rate (per 1000 live births),Both sexes,19.83 [17.96-21.84]
Bangladesh,2017,Neonatal mortality rate (per 1000 live births),Both sexes,20.66 [18.98-22.47]
Bangladesh,2016,Neonatal mortality rate (per 1000 live births),Both sexes,21.56 [20.03-23.22]
Bangladesh,2015,Neonatal mortality rate (per 1000 live births),Both sexes,22.51 [21.03-24.06]
Bangladesh,2014,Neonatal mortality rate (per 1000 live births),Both sexes,23.52 [22.08-25.04]
Bangladesh,2013,Neonatal mortality rate (per 1000 live births),Both sexes,24.61 [23.16-26.1]
Bangladesh,2012,Neonatal mortality rate (per 1000 live births),Both sexes,25.76 [24.26-27.31]
Bangladesh,2011,Neonatal mortality rate (per 1000 live births),Both sexes,26.99 [25.46-28.59]
Bangladesh,2010,Neonatal mortality rate (per 1000 live births),Both sexes,28.28 [26.7-29.96]
Bangladesh,2009,Neonatal mortality rate (per 1000 live births),Both sexes,29.62 [27.94-31.38]
Bangladesh,2008,Neonatal mortality rate (per 1000 live births),Both sexes,30.98 [29.23-32.82]
Bangladesh,2007,Neonatal mortality rate (per 1000 live births),Both sexes,32.35 [30.47-34.27]
Bangladesh,2006,Neonatal mortality rate (per 1000 live births),Both sexes,33.73 [31.83-35.69]
Bangladesh,2005,Neonatal mortality rate (per 1000 live births),Both sexes,35.13 [33.17-37.14]
Bangladesh,2004,Neonatal mortality rate (per 1000 live births),Both sexes,36.53 [34.49-38.66]
Bangladesh,2003,Neonatal mortality rate (per 1000 live births),Both sexes,37.99 [35.84-40.18]
Bangladesh,2002,Neonatal mortality rate (per 1000 live births),Both sexes,39.48 [37.2-41.84]
Bangladesh,2001,Neonatal mortality rate (per 1000 live births),Both sexes,41.08 [38.69-43.54]
Bangladesh,2000,Neonatal mortality rate (per 1000 live births),Both sexes,42.76 [40.24-45.36]
Bangladesh,1999,Neonatal mortality rate (per 1000 live births),Both sexes,44.59 [41.86-47.32]
Bangladesh,1998,Neonatal mortality rate (per 1000 live births),Both sexes,46.5 [43.69-49.31]
Bangladesh,1997,Neonatal mortality rate (per 1000 live births),Both sexes,48.51 [45.62-51.47]
Bangladesh,1996,Neonatal mortality rate (per 1000 live births),Both sexes,50.66 [47.6-53.71]
Bangladesh,1995,Neonatal mortality rate (per 1000 live births),Both sexes,52.87 [49.68-56.11]
Bangladesh,1994,Neonatal mortality rate (per 1000 live births),Both sexes,55.17 [51.78-58.6]
Bangladesh,1993,Neonatal mortality rate (per 1000 live births),Both sexes,57.5 [54.08-61.03]
Bangladesh,1992,Neonatal mortality rate (per 1000 live births),Both sexes,59.82 [56.27-63.47]
Bangladesh,1991,Neonatal mortality rate (per 1000 live births),Both sexes,62.07 [58.43-65.83]
Bangladesh,1990,Neonatal mortality rate (per 1000 live births),Both sexes,64.23 [60.5-68.22]
Bangladesh,1989,Neonatal mortality rate (per 1000 live births),Both sexes,66.37 [62.42-70.53]
Bangladesh,1988,Neonatal mortality rate (per 1000 live births),Both sexes,68.49 [64.44-72.79]
Bangladesh,1987,Neonatal mortality rate (per 1000 live births),Both sexes,70.6 [66.38-75.05]
Bangladesh,1986,Neonatal mortality rate (per 1000 live births),Both sexes,72.77 [68.37-77.28]
Bangladesh,1985,Neonatal mortality rate (per 1000 live births),Both sexes,75 [70.46-79.59]
Bangladesh,1984,Neonatal mortality rate (per 1000 live births),Both sexes,77.34 [72.56-82.19]
Bangladesh,1983,Neonatal mortality rate (per 1000 live births),Both sexes,79.78 [74.94-84.83]
Bangladesh,1982,Neonatal mortality rate (per 1000 live births),Both sexes,82.23 [77.11-87.71]
Bangladesh,1981,Neonatal mortality rate (per 1000 live births),Both sexes,84.5 [79.05-90.23]
Bangladesh,1980,Neonatal mortality rate (per 1000 live births),Both sexes,86.51 [80.8-92.52]
Bangladesh,1979,Neonatal mortality rate (per 1000 live births),Both sexes,88.22 [82.21-94.65]
Bangladesh,1978,Neonatal mortality rate (per 1000 live births),Both sexes,89.7 [83.46-96.29]
Bangladesh,1977,Neonatal mortality rate (per 1000 live births),Both sexes,90.9 [84.48-97.73]
Bangladesh,1976,Neonatal mortality rate (per 1000 live births),Both sexes,91.77 [85.23-98.83]
Bangladesh,1975,Neonatal mortality rate (per 1000 live births),Both sexes,92.43 [85.9-99.76]
Bangladesh,1974,Neonatal mortality rate (per 1000 live births),Both sexes,92.88 [86.18-100.3]
Bangladesh,1973,Neonatal mortality rate (per 1000 live births),Both sexes,93.23 [86.22-100.7]
Bangladesh,1972,Neonatal mortality rate (per 1000 live births),Both sexes,93.39 [86.21-101.1]
Bangladesh,1971,Neonatal mortality rate (per 1000 live births),Both sexes,93.53 [86.15-101.3]
Bangladesh,1970,Neonatal mortality rate (per 1000 live births),Both sexes,93.62 [86.19-101.7]
Bangladesh,1969,Neonatal mortality rate (per 1000 live births),Both sexes,93.78 [85.94-102]
Bangladesh,1968,Neonatal mortality rate (per 1000 live births),Both sexes,93.94 [85.89-102.4]
Bangladesh,1967,Neonatal mortality rate (per 1000 live births),Both sexes,94.22 [85.67-103.4]
Bangladesh,1966,Neonatal mortality rate (per 1000 live births),Both sexes,94.72 [85.84-104.2]
Bangladesh,1965,Neonatal mortality rate (per 1000 live births),Both sexes,95.47 [86.32-105.6]
Bangladesh,1964,Neonatal mortality rate (per 1000 live births),Both sexes,96.52 [86.85-107.2]
Bangladesh,1963,Neonatal mortality rate (per 1000 live births),Both sexes,97.79 [87.74-108.9]
Bangladesh,1962,Neonatal mortality rate (per 1000 live births),Both sexes,99.2 [88.43-111]
Bangladesh,1961,Neonatal mortality rate (per 1000 live births),Both sexes,100.8 [89.49-113.1]
Bangladesh,1960,Neonatal mortality rate (per 1000 live births),Both sexes,102.4 [90.54-115.5]
Bangladesh,1959,Neonatal mortality rate (per 1000 live births),Both sexes,104.1 [91.44-118]
Bangladesh,1958,Neonatal mortality rate (per 1000 live births),Both sexes,105.9 [92.62-120.6]
Bangladesh,1957,Neonatal mortality rate (per 1000 live births),Both sexes,107.7 [93.55-123.4]
Bangladesh,1956,Neonatal mortality rate (per 1000 live births),Both sexes,109.4 [94.6-126.4]
Bangladesh,1955,Neonatal mortality rate (per 1000 live births),Both sexes,111.4 [95.5-129.5]
Bangladesh,1954,Neonatal mortality rate (per 1000 live births),Both sexes,113.3 [96.71-132.8]
Bangladesh,1953,Neonatal mortality rate (per 1000 live births),Both sexes,115.4 [97.57-136.7]
Bangladesh,1952,Neonatal mortality rate (per 1000 live births),Both sexes,117.4 [97.73-140.7]
Barbados,2019,Neonatal mortality rate (per 1000 live births),Both sexes,8.37 [5.84-11.93]
Barbados,2018,Neonatal mortality rate (per 1000 live births),Both sexes,8.61 [6.24-11.81]
Barbados,2017,Neonatal mortality rate (per 1000 live births),Both sexes,8.86 [6.66-11.72]
Barbados,2016,Neonatal mortality rate (per 1000 live births),Both sexes,9.1 [7.06-11.63]
Barbados,2015,Neonatal mortality rate (per 1000 live births),Both sexes,9.34 [7.51-11.49]
Barbados,2014,Neonatal mortality rate (per 1000 live births),Both sexes,9.53 [7.91-11.41]
Barbados,2013,Neonatal mortality rate (per 1000 live births),Both sexes,9.68 [8.28-11.28]
Barbados,2012,Neonatal mortality rate (per 1000 live births),Both sexes,9.8 [8.58-11.16]
Barbados,2011,Neonatal mortality rate (per 1000 live births),Both sexes,9.89 [8.83-11.06]
Barbados,2010,Neonatal mortality rate (per 1000 live births),Both sexes,9.96 [8.98-11.01]
Barbados,2009,Neonatal mortality rate (per 1000 live births),Both sexes,10.02 [9.08-11.02]
Barbados,2008,Neonatal mortality rate (per 1000 live births),Both sexes,10.06 [9.15-11.04]
Barbados,2007,Neonatal mortality rate (per 1000 live births),Both sexes,10.08 [9.16-11.02]
Barbados,2006,Neonatal mortality rate (per 1000 live births),Both sexes,10.03 [9.13-10.98]
Barbados,2005,Neonatal mortality rate (per 1000 live births),Both sexes,9.94 [9.05-10.85]
Barbados,2004,Neonatal mortality rate (per 1000 live births),Both sexes,9.79 [8.92-10.71]
Barbados,2003,Neonatal mortality rate (per 1000 live births),Both sexes,9.64 [8.78-10.56]
Barbados,2002,Neonatal mortality rate (per 1000 live births),Both sexes,9.49 [8.63-10.4]
Barbados,2001,Neonatal mortality rate (per 1000 live births),Both sexes,9.36 [8.51-10.29]
Barbados,2000,Neonatal mortality rate (per 1000 live births),Both sexes,9.27 [8.43-10.2]
Barbados,1999,Neonatal mortality rate (per 1000 live births),Both sexes,9.24 [8.37-10.16]
Barbados,1998,Neonatal mortality rate (per 1000 live births),Both sexes,9.22 [8.38-10.14]
Barbados,1997,Neonatal mortality rate (per 1000 live births),Both sexes,9.27 [8.42-10.17]
Barbados,1996,Neonatal mortality rate (per 1000 live births),Both sexes,9.36 [8.5-10.28]
Barbados,1995,Neonatal mortality rate (per 1000 live births),Both sexes,9.52 [8.66-10.43]
Barbados,1994,Neonatal mortality rate (per 1000 live births),Both sexes,9.76 [8.88-10.67]
Barbados,1993,Neonatal mortality rate (per 1000 live births),Both sexes,10.09 [9.21-11]
Barbados,1992,Neonatal mortality rate (per 1000 live births),Both sexes,10.53 [9.64-11.46]
Barbados,1991,Neonatal mortality rate (per 1000 live births),Both sexes,11.09 [10.18-12.04]
Barbados,1990,Neonatal mortality rate (per 1000 live births),Both sexes,11.76 [10.83-12.74]
Barbados,1989,Neonatal mortality rate (per 1000 live births),Both sexes,12.46 [11.5-13.49]
Barbados,1988,Neonatal mortality rate (per 1000 live births),Both sexes,13.13 [12.16-14.18]
Barbados,1987,Neonatal mortality rate (per 1000 live births),Both sexes,13.73 [12.74-14.82]
Barbados,1986,Neonatal mortality rate (per 1000 live births),Both sexes,14.22 [13.19-15.35]
Barbados,1985,Neonatal mortality rate (per 1000 live births),Both sexes,14.6 [13.54-15.73]
Barbados,1984,Neonatal mortality rate (per 1000 live births),Both sexes,14.94 [13.84-16.09]
Barbados,1983,Neonatal mortality rate (per 1000 live births),Both sexes,15.35 [14.22-16.49]
Barbados,1982,Neonatal mortality rate (per 1000 live births),Both sexes,15.86 [14.7-17.03]
Barbados,1981,Neonatal mortality rate (per 1000 live births),Both sexes,16.52 [15.33-17.75]
Barbados,1980,Neonatal mortality rate (per 1000 live births),Both sexes,17.36 [16.14-18.64]
Barbados,1979,Neonatal mortality rate (per 1000 live births),Both sexes,18.41 [17.13-19.74]
Barbados,1978,Neonatal mortality rate (per 1000 live births),Both sexes,19.46 [18.14-20.82]
Barbados,1977,Neonatal mortality rate (per 1000 live births),Both sexes,20.51 [19.15-21.94]
Barbados,1976,Neonatal mortality rate (per 1000 live births),Both sexes,21.61 [20.17-23.09]
Barbados,1975,Neonatal mortality rate (per 1000 live births),Both sexes,22.73 [21.23-24.26]
Barbados,1974,Neonatal mortality rate (per 1000 live births),Both sexes,23.82 [22.29-25.41]
Barbados,1973,Neonatal mortality rate (per 1000 live births),Both sexes,24.87 [23.31-26.51]
Barbados,1972,Neonatal mortality rate (per 1000 live births),Both sexes,25.93 [24.33-27.57]
Barbados,1971,Neonatal mortality rate (per 1000 live births),Both sexes,27.06 [25.41-28.77]
Barbados,1970,Neonatal mortality rate (per 1000 live births),Both sexes,28.34 [26.62-30.12]
Barbados,1969,Neonatal mortality rate (per 1000 live births),Both sexes,29.69 [27.83-31.63]
Barbados,1968,Neonatal mortality rate (per 1000 live births),Both sexes,31.05 [29-33.25]
Belarus,2019,Neonatal mortality rate (per 1000 live births),Both sexes,1.21 [0.96-1.49]
Belarus,2018,Neonatal mortality rate (per 1000 live births),Both sexes,1.31 [1.08-1.55]
Belarus,2017,Neonatal mortality rate (per 1000 live births),Both sexes,1.41 [1.19-1.66]
Belarus,2016,Neonatal mortality rate (per 1000 live births),Both sexes,1.53 [1.29-1.79]
Belarus,2015,Neonatal mortality rate (per 1000 live births),Both sexes,1.64 [1.39-1.91]
Belarus,2014,Neonatal mortality rate (per 1000 live births),Both sexes,1.73 [1.47-2.01]
Belarus,2013,Neonatal mortality rate (per 1000 live births),Both sexes,1.78 [1.52-2.07]
Belarus,2012,Neonatal mortality rate (per 1000 live births),Both sexes,1.8 [1.52-2.09]
Belarus,2011,Neonatal mortality rate (per 1000 live births),Both sexes,1.81 [1.52-2.11]
Belarus,2010,Neonatal mortality rate (per 1000 live births),Both sexes,1.84 [1.53-2.16]
Belarus,2009,Neonatal mortality rate (per 1000 live births),Both sexes,1.96 [1.61-2.3]
Belarus,2008,Neonatal mortality rate (per 1000 live births),Both sexes,2.2 [1.82-2.57]
Belarus,2007,Neonatal mortality rate (per 1000 live births),Both sexes,2.55 [2.13-2.97]
Belarus,2006,Neonatal mortality rate (per 1000 live births),Both sexes,2.99 [2.52-3.46]
Belarus,2005,Neonatal mortality rate (per 1000 live births),Both sexes,3.49 [2.98-4.02]
Belarus,2004,Neonatal mortality rate (per 1000 live births),Both sexes,3.99 [3.41-4.58]
Belarus,2003,Neonatal mortality rate (per 1000 live births),Both sexes,4.45 [3.84-5.1]
Belarus,2002,Neonatal mortality rate (per 1000 live births),Both sexes,4.93 [4.25-5.62]
Belarus,2001,Neonatal mortality rate (per 1000 live births),Both sexes,5.46 [4.69-6.21]
Belarus,2000,Neonatal mortality rate (per 1000 live births),Both sexes,6.04 [5.22-6.83]
Belarus,1999,Neonatal mortality rate (per 1000 live births),Both sexes,6.61 [5.78-7.43]
Belarus,1998,Neonatal mortality rate (per 1000 live births),Both sexes,7.11 [6.3-7.96]
Belarus,1997,Neonatal mortality rate (per 1000 live births),Both sexes,7.56 [6.65-8.52]
Belarus,1996,Neonatal mortality rate (per 1000 live births),Both sexes,7.91 [6.88-9.05]
Belarus,1995,Neonatal mortality rate (per 1000 live births),Both sexes,8.17 [6.99-9.51]
Belarus,1994,Neonatal mortality rate (per 1000 live births),Both sexes,8.32 [6.98-9.89]
Belarus,1993,Neonatal mortality rate (per 1000 live births),Both sexes,8.37 [6.88-10.13]
Belarus,1992,Neonatal mortality rate (per 1000 live births),Both sexes,8.36 [6.71-10.32]
Belarus,1991,Neonatal mortality rate (per 1000 live births),Both sexes,8.38 [6.6-10.52]
Belarus,1990,Neonatal mortality rate (per 1000 live births),Both sexes,8.48 [6.51-10.76]
Belarus,1989,Neonatal mortality rate (per 1000 live births),Both sexes,8.65 [6.48-11.14]
Belgium,2019,Neonatal mortality rate (per 1000 live births),Both sexes,2 [1.65-2.42]
Belgium,2018,Neonatal mortality rate (per 1000 live births),Both sexes,2.07 [1.79-2.39]
Belgium,2017,Neonatal mortality rate (per 1000 live births),Both sexes,2.13 [1.92-2.37]
Belgium,2016,Neonatal mortality rate (per 1000 live births),Both sexes,2.18 [2.03-2.35]
Belgium,2015,Neonatal mortality rate (per 1000 live births),Both sexes,2.22 [2.1-2.35]
Belgium,2014,Neonatal mortality rate (per 1000 live births),Both sexes,2.25 [2.13-2.37]
Belgium,2013,Neonatal mortality rate (per 1000 live births),Both sexes,2.26 [2.14-2.38]
Belgium,2012,Neonatal mortality rate (per 1000 live births),Both sexes,2.27 [2.16-2.4]
Belgium,2011,Neonatal mortality rate (per 1000 live births),Both sexes,2.3 [2.18-2.42]
Belgium,2010,Neonatal mortality rate (per 1000 live births),Both sexes,2.34 [2.21-2.47]
Belgium,2009,Neonatal mortality rate (per 1000 live births),Both sexes,2.4 [2.27-2.52]
Belgium,2008,Neonatal mortality rate (per 1000 live births),Both sexes,2.46 [2.34-2.59]
Belgium,2007,Neonatal mortality rate (per 1000 live births),Both sexes,2.52 [2.4-2.66]
Belgium,2006,Neonatal mortality rate (per 1000 live births),Both sexes,2.57 [2.44-2.7]
Belgium,2005,Neonatal mortality rate (per 1000 live births),Both sexes,2.61 [2.48-2.75]
Belgium,2004,Neonatal mortality rate (per 1000 live births),Both sexes,2.66 [2.52-2.8]
Belgium,2003,Neonatal mortality rate (per 1000 live births),Both sexes,2.7 [2.56-2.84]
Belgium,2002,Neonatal mortality rate (per 1000 live births),Both sexes,2.76 [2.62-2.91]
Belgium,2001,Neonatal mortality rate (per 1000 live births),Both sexes,2.84 [2.69-2.99]
Belgium,2000,Neonatal mortality rate (per 1000 live births),Both sexes,2.95 [2.79-3.1]
Belgium,1999,Neonatal mortality rate (per 1000 live births),Both sexes,3.1 [2.94-3.25]
Belgium,1998,Neonatal mortality rate (per 1000 live births),Both sexes,3.28 [3.11-3.45]
Belgium,1997,Neonatal mortality rate (per 1000 live births),Both sexes,3.47 [3.28-3.66]
Belgium,1996,Neonatal mortality rate (per 1000 live births),Both sexes,3.64 [3.42-3.87]
Belgium,1995,Neonatal mortality rate (per 1000 live births),Both sexes,3.8 [3.53-4.07]
Belgium,1994,Neonatal mortality rate (per 1000 live births),Both sexes,3.94 [3.67-4.22]
Belgium,1993,Neonatal mortality rate (per 1000 live births),Both sexes,4.09 [3.83-4.34]
Belgium,1992,Neonatal mortality rate (per 1000 live births),Both sexes,4.23 [4.01-4.48]
Belgium,1991,Neonatal mortality rate (per 1000 live births),Both sexes,4.4 [4.19-4.63]
Belgium,1990,Neonatal mortality rate (per 1000 live births),Both sexes,4.59 [4.37-4.83]
Belgium,1989,Neonatal mortality rate (per 1000 live births),Both sexes,4.81 [4.59-5.05]
Belgium,1988,Neonatal mortality rate (per 1000 live births),Both sexes,5.04 [4.81-5.28]
Belgium,1987,Neonatal mortality rate (per 1000 live births),Both sexes,5.26 [5.01-5.51]
Belgium,1986,Neonatal mortality rate (per 1000 live births),Both sexes,5.46 [5.21-5.71]
Belgium,1985,Neonatal mortality rate (per 1000 live births),Both sexes,5.7 [5.43-5.96]
Belgium,1984,Neonatal mortality rate (per 1000 live births),Both sexes,6 [5.73-6.26]
Belgium,1983,Neonatal mortality rate (per 1000 live births),Both sexes,6.37 [6.09-6.65]
Belgium,1982,Neonatal mortality rate (per 1000 live births),Both sexes,6.78 [6.49-7.07]
Belgium,1981,Neonatal mortality rate (per 1000 live births),Both sexes,7.2 [6.9-7.49]
Belgium,1980,Neonatal mortality rate (per 1000 live births),Both sexes,7.65 [7.32-7.97]
Belgium,1979,Neonatal mortality rate (per 1000 live births),Both sexes,8.15 [7.82-8.48]
Belgium,1978,Neonatal mortality rate (per 1000 live births),Both sexes,8.76 [8.41-9.1]
Belgium,1977,Neonatal mortality rate (per 1000 live births),Both sexes,9.53 [9.16-9.89]
Belgium,1976,Neonatal mortality rate (per 1000 live births),Both sexes,10.46 [10.08-10.82]
Belgium,1975,Neonatal mortality rate (per 1000 live births),Both sexes,11.38 [10.98-11.77]
Belgium,1974,Neonatal mortality rate (per 1000 live births),Both sexes,12.12 [11.7-12.53]
Belgium,1973,Neonatal mortality rate (per 1000 live births),Both sexes,12.65 [12.21-13.08]
Belgium,1972,Neonatal mortality rate (per 1000 live births),Both sexes,13.09 [12.62-13.55]
Belgium,1971,Neonatal mortality rate (per 1000 live births),Both sexes,13.51 [13.04-14]
Belgium,1970,Neonatal mortality rate (per 1000 live births),Both sexes,14.02 [13.5-14.54]
Belgium,1969,Neonatal mortality rate (per 1000 live births),Both sexes,14.65 [14.14-15.17]
Belgium,1968,Neonatal mortality rate (per 1000 live births),Both sexes,15.33 [14.81-15.86]
Belgium,1967,Neonatal mortality rate (per 1000 live births),Both sexes,15.88 [15.34-16.44]
Belgium,1966,Neonatal mortality rate (per 1000 live births),Both sexes,16.24 [15.71-16.79]
Belgium,1965,Neonatal mortality rate (per 1000 live births),Both sexes,16.51 [15.95-17.08]
Belgium,1964,Neonatal mortality rate (per 1000 live births),Both sexes,16.83 [16.26-17.42]
Belgium,1963,Neonatal mortality rate (per 1000 live births),Both sexes,17.21 [16.61-17.83]
Belgium,1962,Neonatal mortality rate (per 1000 live births),Both sexes,17.83 [17.21-18.49]
Belgium,1961,Neonatal mortality rate (per 1000 live births),Both sexes,18.8 [18.15-19.48]
Belgium,1960,Neonatal mortality rate (per 1000 live births),Both sexes,19.93 [19.12-20.76]
Belize,2019,Neonatal mortality rate (per 1000 live births),Both sexes,8.14 [6.88-9.63]
Belize,2018,Neonatal mortality rate (per 1000 live births),Both sexes,8.61 [7.49-9.87]
Belize,2017,Neonatal mortality rate (per 1000 live births),Both sexes,9.1 [8.1-10.18]
Belize,2016,Neonatal mortality rate (per 1000 live births),Both sexes,9.59 [8.66-10.52]
Belize,2015,Neonatal mortality rate (per 1000 live births),Both sexes,10.01 [9.14-10.9]
Belize,2014,Neonatal mortality rate (per 1000 live births),Both sexes,10.32 [9.45-11.19]
Belize,2013,Neonatal mortality rate (per 1000 live births),Both sexes,10.46 [9.61-11.34]
Belize,2012,Neonatal mortality rate (per 1000 live births),Both sexes,10.35 [9.47-11.28]
Belize,2011,Neonatal mortality rate (per 1000 live births),Both sexes,9.95 [9.05-10.88]
Belize,2010,Neonatal mortality rate (per 1000 live births),Both sexes,9.35 [8.44-10.27]
Belize,2009,Neonatal mortality rate (per 1000 live births),Both sexes,8.8 [7.91-9.73]
Belize,2008,Neonatal mortality rate (per 1000 live births),Both sexes,8.5 [7.63-9.42]
Belize,2007,Neonatal mortality rate (per 1000 live births),Both sexes,8.51 [7.62-9.45]
Belize,2006,Neonatal mortality rate (per 1000 live births),Both sexes,8.84 [7.94-9.79]
Belize,2005,Neonatal mortality rate (per 1000 live births),Both sexes,9.4 [8.47-10.37]
Belize,2004,Neonatal mortality rate (per 1000 live births),Both sexes,10.02 [9.05-11.04]
Belize,2003,Neonatal mortality rate (per 1000 live births),Both sexes,10.6 [9.6-11.62]
Belize,2002,Neonatal mortality rate (per 1000 live births),Both sexes,11.11 [10.06-12.18]
Belize,2001,Neonatal mortality rate (per 1000 live births),Both sexes,11.58 [10.46-12.72]
Belize,2000,Neonatal mortality rate (per 1000 live births),Both sexes,12.04 [10.83-13.3]
Belize,1999,Neonatal mortality rate (per 1000 live births),Both sexes,12.49 [11.13-13.94]
Belize,1998,Neonatal mortality rate (per 1000 live births),Both sexes,12.98 [11.46-14.64]
Belize,1997,Neonatal mortality rate (per 1000 live births),Both sexes,13.54 [11.77-15.43]
Belize,1996,Neonatal mortality rate (per 1000 live births),Both sexes,14.14 [12.14-16.24]
Belize,1995,Neonatal mortality rate (per 1000 live births),Both sexes,14.79 [12.61-17.17]
Belize,1994,Neonatal mortality rate (per 1000 live births),Both sexes,15.38 [13.04-17.95]
