Location,Period,Indicator,Dim1,First Tooltip
Central African Republic,2019,Healthy life expectancy (HALE) at birth (years),Female,48.44
Central African Republic,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,44.16
Central African Republic,2015,Healthy life expectancy (HALE) at birth (years),Male,42.67
Central African Republic,2015,Healthy life expectancy (HALE) at birth (years),Female,45.74
Central African Republic,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,42.45
Central African Republic,2010,Healthy life expectancy (HALE) at birth (years),Male,41.41
Central African Republic,2010,Healthy life expectancy (HALE) at birth (years),Female,43.56
Central African Republic,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,38.69
Central African Republic,2000,Healthy life expectancy (HALE) at birth (years),Male,38.19
Central African Republic,2000,Healthy life expectancy (HALE) at birth (years),Female,39.27
Chad,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,52.02
Chad,2019,Healthy life expectancy (HALE) at birth (years),Male,51.28
Chad,2019,Healthy life expectancy (HALE) at birth (years),Female,52.76
Chad,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,50.53
Chad,2015,Healthy life expectancy (HALE) at birth (years),Male,49.79
Chad,2015,Healthy life expectancy (HALE) at birth (years),Female,51.29
Chad,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,48.55
Chad,2010,Healthy life expectancy (HALE) at birth (years),Male,47.73
Chad,2010,Healthy life expectancy (HALE) at birth (years),Female,49.4
Chad,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,44.7
Chad,2000,Healthy life expectancy (HALE) at birth (years),Male,43.72
Chad,2000,Healthy life expectancy (HALE) at birth (years),Female,45.73
Chile,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,70.05
Chile,2019,Healthy life expectancy (HALE) at birth (years),Male,68.96
Chile,2019,Healthy life expectancy (HALE) at birth (years),Female,71.05
Chile,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,69.44
Chile,2015,Healthy life expectancy (HALE) at birth (years),Male,68.14
Chile,2015,Healthy life expectancy (HALE) at birth (years),Female,70.66
Chile,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,68.46
Chile,2010,Healthy life expectancy (HALE) at birth (years),Male,67.02
Chile,2010,Healthy life expectancy (HALE) at birth (years),Female,69.82
Chile,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,67
Chile,2000,Healthy life expectancy (HALE) at birth (years),Male,65.43
Chile,2000,Healthy life expectancy (HALE) at birth (years),Female,68.47
China,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,68.53
China,2019,Healthy life expectancy (HALE) at birth (years),Male,67.21
China,2019,Healthy life expectancy (HALE) at birth (years),Female,70.02
China,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,68.01
China,2015,Healthy life expectancy (HALE) at birth (years),Male,66.6
China,2015,Healthy life expectancy (HALE) at birth (years),Female,69.65
China,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,66.68
China,2010,Healthy life expectancy (HALE) at birth (years),Male,65.35
China,2010,Healthy life expectancy (HALE) at birth (years),Female,68.23
China,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,63.71
China,2000,Healthy life expectancy (HALE) at birth (years),Male,62.71
China,2000,Healthy life expectancy (HALE) at birth (years),Female,64.86
Colombia,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,68.96
Colombia,2019,Healthy life expectancy (HALE) at birth (years),Male,67.42
Colombia,2019,Healthy life expectancy (HALE) at birth (years),Female,70.47
Colombia,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,68.29
Colombia,2015,Healthy life expectancy (HALE) at birth (years),Male,66.64
Colombia,2015,Healthy life expectancy (HALE) at birth (years),Female,69.91
Colombia,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,67.15
Colombia,2010,Healthy life expectancy (HALE) at birth (years),Male,65.18
Colombia,2010,Healthy life expectancy (HALE) at birth (years),Female,69.1
Colombia,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,64.14
Colombia,2000,Healthy life expectancy (HALE) at birth (years),Male,61.42
Colombia,2000,Healthy life expectancy (HALE) at birth (years),Female,66.91
Comoros,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,58.95
Comoros,2019,Healthy life expectancy (HALE) at birth (years),Male,58.27
Comoros,2019,Healthy life expectancy (HALE) at birth (years),Female,59.62
Comoros,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,58.19
Comoros,2015,Healthy life expectancy (HALE) at birth (years),Male,57.61
Comoros,2015,Healthy life expectancy (HALE) at birth (years),Female,58.77
Comoros,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,56.97
Comoros,2010,Healthy life expectancy (HALE) at birth (years),Male,56.39
Comoros,2010,Healthy life expectancy (HALE) at birth (years),Female,57.53
Comoros,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,53.77
Comoros,2000,Healthy life expectancy (HALE) at birth (years),Male,53.15
Comoros,2000,Healthy life expectancy (HALE) at birth (years),Female,54.38
Congo,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,56.25
Congo,2019,Healthy life expectancy (HALE) at birth (years),Male,56.35
Congo,2019,Healthy life expectancy (HALE) at birth (years),Female,56.11
Congo,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,54.9
Congo,2015,Healthy life expectancy (HALE) at birth (years),Male,55.29
Congo,2015,Healthy life expectancy (HALE) at birth (years),Female,54.49
Congo,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,53.03
Congo,2010,Healthy life expectancy (HALE) at birth (years),Male,53.85
Congo,2010,Healthy life expectancy (HALE) at birth (years),Female,52.21
Congo,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,45.35
Congo,2000,Healthy life expectancy (HALE) at birth (years),Male,45.48
Congo,2000,Healthy life expectancy (HALE) at birth (years),Female,45.18
Costa Rica,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,69.97
Costa Rica,2019,Healthy life expectancy (HALE) at birth (years),Male,68.65
Costa Rica,2019,Healthy life expectancy (HALE) at birth (years),Female,71.33
Costa Rica,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,70.04
Costa Rica,2015,Healthy life expectancy (HALE) at birth (years),Male,68.67
Costa Rica,2015,Healthy life expectancy (HALE) at birth (years),Female,71.44
Costa Rica,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,69.19
Costa Rica,2010,Healthy life expectancy (HALE) at birth (years),Male,67.86
Costa Rica,2010,Healthy life expectancy (HALE) at birth (years),Female,70.55
Costa Rica,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,68.04
Costa Rica,2000,Healthy life expectancy (HALE) at birth (years),Male,66.84
Costa Rica,2000,Healthy life expectancy (HALE) at birth (years),Female,69.28
Côte d’Ivoire,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,54.81
Côte d’Ivoire,2019,Healthy life expectancy (HALE) at birth (years),Male,53.45
Côte d’Ivoire,2019,Healthy life expectancy (HALE) at birth (years),Female,56.46
Côte d’Ivoire,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,52.52
Côte d’Ivoire,2015,Healthy life expectancy (HALE) at birth (years),Male,51.27
Côte d’Ivoire,2015,Healthy life expectancy (HALE) at birth (years),Female,54.09
Côte d’Ivoire,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,49.46
Côte d’Ivoire,2010,Healthy life expectancy (HALE) at birth (years),Male,48.51
Côte d’Ivoire,2010,Healthy life expectancy (HALE) at birth (years),Female,50.71
Côte d’Ivoire,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,43.96
Côte d’Ivoire,2000,Healthy life expectancy (HALE) at birth (years),Male,43.3
Côte d’Ivoire,2000,Healthy life expectancy (HALE) at birth (years),Female,44.96
Croatia,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,68.62
Croatia,2019,Healthy life expectancy (HALE) at birth (years),Male,66.69
Croatia,2019,Healthy life expectancy (HALE) at birth (years),Female,70.46
Croatia,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,67.9
Croatia,2015,Healthy life expectancy (HALE) at birth (years),Male,65.78
Croatia,2015,Healthy life expectancy (HALE) at birth (years),Female,69.93
Croatia,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,67.31
Croatia,2010,Healthy life expectancy (HALE) at birth (years),Male,65.1
Croatia,2010,Healthy life expectancy (HALE) at birth (years),Female,69.44
Croatia,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,65.43
Croatia,2000,Healthy life expectancy (HALE) at birth (years),Male,62.89
Croatia,2000,Healthy life expectancy (HALE) at birth (years),Female,67.89
Cuba,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,67.84
Cuba,2019,Healthy life expectancy (HALE) at birth (years),Male,66.55
Cuba,2019,Healthy life expectancy (HALE) at birth (years),Female,69.16
Cuba,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,68.05
Cuba,2015,Healthy life expectancy (HALE) at birth (years),Male,66.93
Cuba,2015,Healthy life expectancy (HALE) at birth (years),Female,69.19
Cuba,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,67.95
Cuba,2010,Healthy life expectancy (HALE) at birth (years),Male,66.96
Cuba,2010,Healthy life expectancy (HALE) at birth (years),Female,68.98
Cuba,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,67.12
Cuba,2000,Healthy life expectancy (HALE) at birth (years),Male,66.16
Cuba,2000,Healthy life expectancy (HALE) at birth (years),Female,68.14
Cyprus,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,72.41
Cyprus,2019,Healthy life expectancy (HALE) at birth (years),Male,71.82
Cyprus,2019,Healthy life expectancy (HALE) at birth (years),Female,72.97
Cyprus,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,71.63
Cyprus,2015,Healthy life expectancy (HALE) at birth (years),Male,70.86
Cyprus,2015,Healthy life expectancy (HALE) at birth (years),Female,72.37
Cyprus,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,70.79
Cyprus,2010,Healthy life expectancy (HALE) at birth (years),Male,70.02
Cyprus,2010,Healthy life expectancy (HALE) at birth (years),Female,71.54
Cyprus,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,69.13
Cyprus,2000,Healthy life expectancy (HALE) at birth (years),Male,68.28
Cyprus,2000,Healthy life expectancy (HALE) at birth (years),Female,69.96
Czechia,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,68.79
Czechia,2019,Healthy life expectancy (HALE) at birth (years),Male,66.97
Czechia,2019,Healthy life expectancy (HALE) at birth (years),Female,70.57
Czechia,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,68.29
Czechia,2015,Healthy life expectancy (HALE) at birth (years),Male,66.36
Czechia,2015,Healthy life expectancy (HALE) at birth (years),Female,70.17
Czechia,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,67.74
Czechia,2010,Healthy life expectancy (HALE) at birth (years),Male,65.57
Czechia,2010,Healthy life expectancy (HALE) at birth (years),Female,69.86
Czechia,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,65.94
Czechia,2000,Healthy life expectancy (HALE) at birth (years),Male,63.56
Czechia,2000,Healthy life expectancy (HALE) at birth (years),Female,68.25
Democratic People's Republic of Korea,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,65.01
Democratic People's Republic of Korea,2019,Healthy life expectancy (HALE) at birth (years),Male,63.3
Democratic People's Republic of Korea,2019,Healthy life expectancy (HALE) at birth (years),Female,66.58
Democratic People's Republic of Korea,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,64.3
Democratic People's Republic of Korea,2015,Healthy life expectancy (HALE) at birth (years),Male,62.58
Democratic People's Republic of Korea,2015,Healthy life expectancy (HALE) at birth (years),Female,65.86
Democratic People's Republic of Korea,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,62.98
Democratic People's Republic of Korea,2010,Healthy life expectancy (HALE) at birth (years),Male,61.3
Democratic People's Republic of Korea,2010,Healthy life expectancy (HALE) at birth (years),Female,64.49
Democratic People's Republic of Korea,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,57.75
Democratic People's Republic of Korea,2000,Healthy life expectancy (HALE) at birth (years),Male,55.99
Democratic People's Republic of Korea,2000,Healthy life expectancy (HALE) at birth (years),Female,59.38
Democratic Republic of the Congo,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,54.09
Democratic Republic of the Congo,2019,Healthy life expectancy (HALE) at birth (years),Male,52.81
Democratic Republic of the Congo,2019,Healthy life expectancy (HALE) at birth (years),Female,55.44
Democratic Republic of the Congo,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,52.43
Democratic Republic of the Congo,2015,Healthy life expectancy (HALE) at birth (years),Male,51.28
Democratic Republic of the Congo,2015,Healthy life expectancy (HALE) at birth (years),Female,53.64
Democratic Republic of the Congo,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,49.88
Democratic Republic of the Congo,2010,Healthy life expectancy (HALE) at birth (years),Male,48.98
Democratic Republic of the Congo,2010,Healthy life expectancy (HALE) at birth (years),Female,50.82
Democratic Republic of the Congo,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,45.26
Democratic Republic of the Congo,2000,Healthy life expectancy (HALE) at birth (years),Male,44.13
Democratic Republic of the Congo,2000,Healthy life expectancy (HALE) at birth (years),Female,46.42
Denmark,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,71.04
Denmark,2019,Healthy life expectancy (HALE) at birth (years),Male,70.67
Denmark,2019,Healthy life expectancy (HALE) at birth (years),Female,71.38
Denmark,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,70.53
Denmark,2015,Healthy life expectancy (HALE) at birth (years),Male,70.09
Denmark,2015,Healthy life expectancy (HALE) at birth (years),Female,70.93
Denmark,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,69.42
Denmark,2010,Healthy life expectancy (HALE) at birth (years),Male,68.78
Denmark,2010,Healthy life expectancy (HALE) at birth (years),Female,70.02
Denmark,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,67.57
Denmark,2000,Healthy life expectancy (HALE) at birth (years),Male,66.73
Denmark,2000,Healthy life expectancy (HALE) at birth (years),Female,68.34
Djibouti,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,58
Djibouti,2019,Healthy life expectancy (HALE) at birth (years),Male,57.21
Djibouti,2019,Healthy life expectancy (HALE) at birth (years),Female,58.9
Djibouti,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,57
Djibouti,2015,Healthy life expectancy (HALE) at birth (years),Male,56.12
Djibouti,2015,Healthy life expectancy (HALE) at birth (years),Female,57.91
Djibouti,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,54.59
Djibouti,2010,Healthy life expectancy (HALE) at birth (years),Male,54.23
Djibouti,2010,Healthy life expectancy (HALE) at birth (years),Female,55
Djibouti,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,52.73
Djibouti,2000,Healthy life expectancy (HALE) at birth (years),Male,51.76
Djibouti,2000,Healthy life expectancy (HALE) at birth (years),Female,53.77
Dominican Republic,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,63.98
Dominican Republic,2019,Healthy life expectancy (HALE) at birth (years),Male,62.07
Dominican Republic,2019,Healthy life expectancy (HALE) at birth (years),Female,66.05
Dominican Republic,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,63.21
Dominican Republic,2015,Healthy life expectancy (HALE) at birth (years),Male,61.25
Dominican Republic,2015,Healthy life expectancy (HALE) at birth (years),Female,65.39
Dominican Republic,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,64.38
Dominican Republic,2010,Healthy life expectancy (HALE) at birth (years),Male,62.74
Dominican Republic,2010,Healthy life expectancy (HALE) at birth (years),Female,66.17
Dominican Republic,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,64.1
Dominican Republic,2000,Healthy life expectancy (HALE) at birth (years),Male,62.12
Dominican Republic,2000,Healthy life expectancy (HALE) at birth (years),Female,66.39
Ecuador,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,68.48
Ecuador,2019,Healthy life expectancy (HALE) at birth (years),Male,67.71
Ecuador,2019,Healthy life expectancy (HALE) at birth (years),Female,69.26
Ecuador,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,67.49
Ecuador,2015,Healthy life expectancy (HALE) at birth (years),Male,66.48
Ecuador,2015,Healthy life expectancy (HALE) at birth (years),Female,68.53
Ecuador,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,65.8
Ecuador,2010,Healthy life expectancy (HALE) at birth (years),Male,64.36
Ecuador,2010,Healthy life expectancy (HALE) at birth (years),Female,67.3
Ecuador,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,65.25
Ecuador,2000,Healthy life expectancy (HALE) at birth (years),Male,63.9
Ecuador,2000,Healthy life expectancy (HALE) at birth (years),Female,66.66
Egypt,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,62.97
Egypt,2019,Healthy life expectancy (HALE) at birth (years),Male,62.29
Egypt,2019,Healthy life expectancy (HALE) at birth (years),Female,63.68
Egypt,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,62
Egypt,2015,Healthy life expectancy (HALE) at birth (years),Male,61.29
Egypt,2015,Healthy life expectancy (HALE) at birth (years),Female,62.77
Egypt,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,61.69
Egypt,2010,Healthy life expectancy (HALE) at birth (years),Male,60.91
Egypt,2010,Healthy life expectancy (HALE) at birth (years),Female,62.51
Egypt,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,61.21
Egypt,2000,Healthy life expectancy (HALE) at birth (years),Male,60.27
Egypt,2000,Healthy life expectancy (HALE) at birth (years),Female,62.16
El Salvador,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,64.87
El Salvador,2019,Healthy life expectancy (HALE) at birth (years),Male,61.65
El Salvador,2019,Healthy life expectancy (HALE) at birth (years),Female,67.82
El Salvador,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,63.46
El Salvador,2015,Healthy life expectancy (HALE) at birth (years),Male,59.63
El Salvador,2015,Healthy life expectancy (HALE) at birth (years),Female,67.03
El Salvador,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,64.4
El Salvador,2010,Healthy life expectancy (HALE) at birth (years),Male,61.5
El Salvador,2010,Healthy life expectancy (HALE) at birth (years),Female,67.04
El Salvador,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,62.73
El Salvador,2000,Healthy life expectancy (HALE) at birth (years),Male,59.68
El Salvador,2000,Healthy life expectancy (HALE) at birth (years),Female,65.66
Equatorial Guinea,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,53.86
Equatorial Guinea,2019,Healthy life expectancy (HALE) at birth (years),Male,53.43
Equatorial Guinea,2019,Healthy life expectancy (HALE) at birth (years),Female,54.08
Equatorial Guinea,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,52.9
Equatorial Guinea,2015,Healthy life expectancy (HALE) at birth (years),Male,52.85
Equatorial Guinea,2015,Healthy life expectancy (HALE) at birth (years),Female,52.6
Equatorial Guinea,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,51.68
Equatorial Guinea,2010,Healthy life expectancy (HALE) at birth (years),Male,52.43
Equatorial Guinea,2010,Healthy life expectancy (HALE) at birth (years),Female,50.42
Equatorial Guinea,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,46.81
Equatorial Guinea,2000,Healthy life expectancy (HALE) at birth (years),Male,45.81
Equatorial Guinea,2000,Healthy life expectancy (HALE) at birth (years),Female,47.88
Eritrea,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,55.73
Eritrea,2019,Healthy life expectancy (HALE) at birth (years),Male,53.91
Eritrea,2019,Healthy life expectancy (HALE) at birth (years),Female,57.7
Eritrea,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,54.1
Eritrea,2015,Healthy life expectancy (HALE) at birth (years),Male,52.18
Eritrea,2015,Healthy life expectancy (HALE) at birth (years),Female,56.21
Eritrea,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,52.65
Eritrea,2010,Healthy life expectancy (HALE) at birth (years),Male,50.7
Eritrea,2010,Healthy life expectancy (HALE) at birth (years),Female,54.84
Eritrea,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,47.01
Eritrea,2000,Healthy life expectancy (HALE) at birth (years),Male,44.6
Eritrea,2000,Healthy life expectancy (HALE) at birth (years),Female,49.86
Estonia,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,69.24
Estonia,2019,Healthy life expectancy (HALE) at birth (years),Male,66.39
Estonia,2019,Healthy life expectancy (HALE) at birth (years),Female,71.72
Estonia,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,68.26
Estonia,2015,Healthy life expectancy (HALE) at birth (years),Male,65.03
Estonia,2015,Healthy life expectancy (HALE) at birth (years),Female,71.12
Estonia,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,66.88
Estonia,2010,Healthy life expectancy (HALE) at birth (years),Male,63.26
Estonia,2010,Healthy life expectancy (HALE) at birth (years),Female,70.17
Estonia,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,62.56
Estonia,2000,Healthy life expectancy (HALE) at birth (years),Male,58.54
Estonia,2000,Healthy life expectancy (HALE) at birth (years),Female,66.5
Eswatini,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,50.06
Eswatini,2019,Healthy life expectancy (HALE) at birth (years),Male,47.07
Eswatini,2019,Healthy life expectancy (HALE) at birth (years),Female,53.85
Eswatini,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,46.91
Eswatini,2015,Healthy life expectancy (HALE) at birth (years),Male,44.34
Eswatini,2015,Healthy life expectancy (HALE) at birth (years),Female,50.16
Eswatini,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,41.38
Eswatini,2010,Healthy life expectancy (HALE) at birth (years),Male,39.76
Eswatini,2010,Healthy life expectancy (HALE) at birth (years),Female,43.65
Eswatini,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,41.28
Eswatini,2000,Healthy life expectancy (HALE) at birth (years),Male,39.91
Eswatini,2000,Healthy life expectancy (HALE) at birth (years),Female,42.8
Ethiopia,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,59.89
Ethiopia,2019,Healthy life expectancy (HALE) at birth (years),Male,58.98
Ethiopia,2019,Healthy life expectancy (HALE) at birth (years),Female,60.81
Ethiopia,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,58.32
Ethiopia,2015,Healthy life expectancy (HALE) at birth (years),Male,57.41
Ethiopia,2015,Healthy life expectancy (HALE) at birth (years),Female,59.25
Ethiopia,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,54.96
Ethiopia,2010,Healthy life expectancy (HALE) at birth (years),Male,54.18
Ethiopia,2010,Healthy life expectancy (HALE) at birth (years),Female,55.77
Ethiopia,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,44.33
Ethiopia,2000,Healthy life expectancy (HALE) at birth (years),Male,43.86
Ethiopia,2000,Healthy life expectancy (HALE) at birth (years),Female,44.85
Fiji,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,59.59
Fiji,2019,Healthy life expectancy (HALE) at birth (years),Male,58.54
Fiji,2019,Healthy life expectancy (HALE) at birth (years),Female,60.74
Fiji,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,59.58
Fiji,2015,Healthy life expectancy (HALE) at birth (years),Male,58.57
Fiji,2015,Healthy life expectancy (HALE) at birth (years),Female,60.69
Fiji,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,59.49
Fiji,2010,Healthy life expectancy (HALE) at birth (years),Male,58.82
Fiji,2010,Healthy life expectancy (HALE) at birth (years),Female,60.25
Fiji,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,58.09
Fiji,2000,Healthy life expectancy (HALE) at birth (years),Male,56.89
Fiji,2000,Healthy life expectancy (HALE) at birth (years),Female,59.47
Finland,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,71
Finland,2019,Healthy life expectancy (HALE) at birth (years),Male,69.93
Finland,2019,Healthy life expectancy (HALE) at birth (years),Female,72.03
Finland,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,70.73
Finland,2015,Healthy life expectancy (HALE) at birth (years),Male,69.44
Finland,2015,Healthy life expectancy (HALE) at birth (years),Female,71.97
Finland,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,69.55
Finland,2010,Healthy life expectancy (HALE) at birth (years),Male,67.86
Finland,2010,Healthy life expectancy (HALE) at birth (years),Female,71.21
Finland,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,67.78
Finland,2000,Healthy life expectancy (HALE) at birth (years),Male,65.79
Finland,2000,Healthy life expectancy (HALE) at birth (years),Female,69.64
France,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,72.08
France,2019,Healthy life expectancy (HALE) at birth (years),Male,71.06
France,2019,Healthy life expectancy (HALE) at birth (years),Female,73.06
France,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,71.7
France,2015,Healthy life expectancy (HALE) at birth (years),Male,70.47
France,2015,Healthy life expectancy (HALE) at birth (years),Female,72.87
France,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,71.16
France,2010,Healthy life expectancy (HALE) at birth (years),Male,69.71
France,2010,Healthy life expectancy (HALE) at birth (years),Female,72.54
France,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,69.3
France,2000,Healthy life expectancy (HALE) at birth (years),Male,67.41
France,2000,Healthy life expectancy (HALE) at birth (years),Female,71.14
Gabon,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,57.56
Gabon,2019,Healthy life expectancy (HALE) at birth (years),Male,55.99
Gabon,2019,Healthy life expectancy (HALE) at birth (years),Female,59.33
Gabon,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,56.29
Gabon,2015,Healthy life expectancy (HALE) at birth (years),Male,54.75
Gabon,2015,Healthy life expectancy (HALE) at birth (years),Female,57.98
Gabon,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,54.01
Gabon,2010,Healthy life expectancy (HALE) at birth (years),Male,53.14
Gabon,2010,Healthy life expectancy (HALE) at birth (years),Female,54.86
Gabon,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,50.5
Gabon,2000,Healthy life expectancy (HALE) at birth (years),Male,49.64
Gabon,2000,Healthy life expectancy (HALE) at birth (years),Female,51.39
Gambia,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,57.04
Gambia,2019,Healthy life expectancy (HALE) at birth (years),Male,56.42
Gambia,2019,Healthy life expectancy (HALE) at birth (years),Female,57.74
Gambia,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,55.83
Gambia,2015,Healthy life expectancy (HALE) at birth (years),Male,55.27
Gambia,2015,Healthy life expectancy (HALE) at birth (years),Female,56.5
Gambia,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,54.39
Gambia,2010,Healthy life expectancy (HALE) at birth (years),Male,53.91
Gambia,2010,Healthy life expectancy (HALE) at birth (years),Female,55.01
Gambia,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,51.66
Gambia,2000,Healthy life expectancy (HALE) at birth (years),Male,50.96
Gambia,2000,Healthy life expectancy (HALE) at birth (years),Female,52.53
Georgia,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,64.68
Georgia,2019,Healthy life expectancy (HALE) at birth (years),Male,61.44
Georgia,2019,Healthy life expectancy (HALE) at birth (years),Female,67.91
Georgia,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,64.2
Georgia,2015,Healthy life expectancy (HALE) at birth (years),Male,61.09
Georgia,2015,Healthy life expectancy (HALE) at birth (years),Female,67.31
Georgia,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,63.71
